"Date","Game","Comp","PassAtt","CompPCT","PassYds","PassYPA","PassYPR","PassTD","OINT","OSCK","OSCKYDS","QBR","P1st","FUM","FUML","RushAtt","RushYds","RushYPA","RushTD","R1st","PA","Tckl","Solo","AstTckl","DSck","DSCKYds","INT","INTTD","FF","FumRec","FumTD","PassDef","Sfty","KPts","FGM","FGA","FGPct","FGLng","XPM","XPA","XPPct","KR","KRYds","KRAvg","KRTD","KRLng","PR","PRYds","PRAvg","PRTD","PRLng","Punts","PuntYds","PuntAvg","1st","R1st.downs","P1st.downs","3rdCon","3rdAtt","3rdPct","4thCon","4thAtt","4thPct","Pen","PenYds","TotYds","RushYds.yardage","RushYPA.yardage","RushTD.yardage","PassYds.yardage","PassYPA.yardage","PassYPR.yardage","PassTD.yardage","KRYds.yardage","PRYds.yardage","PenYds.yardage","PlusMinus","OINT.turnovers","FumRec.turnovers","INT.turnovers","FUML.turnovers"
"1/17","TB
      L",20,35,57.1,190,5.4,9.5,2,3,0,0,55.7,7,0,0,25,104,4.2,0,8,30,55,39,16,1,10,0,0,0,0,0,6,0,8,2,2,"100.0",42,2,2,100,0,0,"-",0,0,3,61,"20.3",0,54,2,94,"47.0",20,8,7,6,11,54.5,0,0,0,5,34,294,104,4.2,0,190,5.4,9.5,2,0,61,34,-4,3,0,0,1
"1/10","CHI
      W",28,39,71.8,262,6.7,9.5,2,0,1,3,107.3,14,0,0,35,123,3.5,1,8,9,43,33,10,1,8,0,0,0,0,0,4,0,3,0,1,"0.0",0,3,3,100,0,0,"-",0,0,3,22,"7.3",0,11,3,106,"35.3",27,8,14,11,17,64.7,0,1,0,4,20,385,123,3.5,1,262,6.7,9.5,2,0,22,20,-1,0,0,0,1
"1/3","@CAR
      W",22,32,68.8,191,6,9.1,3,0,2,10,116.8,11,0,0,30,156,5.2,1,9,7,44,33,11,3,25,5,0,0,0,0,10,0,9,2,2,"100.0",48,3,4,75,0,0,"-",0,0,2,20,"10.0",0,10,5,209,"41.8",20,9,11,6,14,42.9,1,1,100,4,31,347,156,5.2,1,191,6,9.1,3,0,20,31,5,0,0,5,0
"12/25","MIN
      W",21,28,75,319,11.4,15.2,0,2,0,0,82.3,14,0,0,45,264,5.9,7,21,33,49,35,14,2,17,0,0,2,0,0,5,0,10,1,1,"100.0",30,7,7,100,3,74,"24.7",0,33,2,17,"8.5",0,16,0,0,"-",36,21,14,5,9,55.6,1,1,100,4,38,583,264,5.9,7,319,11.4,15.2,0,74,17,38,-2,2,0,0,0
"12/20","KC
      L",15,34,44.1,225,6.6,15.6,3,1,1,9,84.7,10,0,0,17,60,3.5,1,3,32,82,42,40,4,22,0,0,2,1,0,8,1,3,0,0,"-",0,3,3,100,1,34,"34.0",0,34,2,26,"13.0",0,17,8,378,"47.3",15,3,10,1,11,9.1,1,1,100,10,93,285,60,3.5,1,225,6.6,15.6,3,34,26,93,0,1,1,0,0
"12/13","@PHI
      L",28,38,73.7,262,6.9,10.4,2,1,5,29,102,15,0,0,20,96,4.8,1,5,24,55,37,18,0,0,0,0,1,1,0,3,0,3,0,2,"0.0",0,3,3,100,2,55,"27.5",0,28,2,6,"3.0",0,4,4,211,"52.8",20,5,15,5,12,41.7,0,1,0,8,52,358,96,4.8,1,262,6.9,10.4,2,55,6,52,-1,1,1,0,1
"12/6","@ATL
      W",27,37,73,217,5.9,8.6,2,0,2,15,107,13,0,0,36,207,5.8,1,9,16,48,34,14,3,11,0,0,1,1,0,8,0,3,0,1,"0.0",0,3,3,100,0,0,"-",0,0,3,17,"5.7",0,9,5,199,"39.8",23,9,13,8,17,47.1,2,3,66.7,10,79,424,207,5.8,1,217,5.9,8.6,2,0,17,79,0,0,1,0,1
"11/29","@DEN
      W",9,16,56.3,63,3.9,8.7,0,1,3,15,43.2,4,0,0,44,229,5.2,4,14,3,39,30,9,1,1,2,0,0,1,0,4,0,7,1,1,"100.0",40,4,4,100,1,17,"17.0",0,17,1,19,"19.0",0,19,6,274,"45.7",19,14,4,7,15,46.7,0,0,0,5,35,292,229,5.2,4,63,3.9,8.7,0,17,19,35,2,1,1,2,0
"11/22","ATL
      W",18,23,78.3,210,9.1,12.9,0,0,3,23,108.9,9,0,0,36,166,4.6,3,12,9,47,36,11,8,36,2,0,0,0,0,10,0,6,1,2,"50.0",22,3,3,100,3,61,"20.3",0,21,4,20,"5.0",0,14,4,159,"39.8",24,12,9,4,11,36.4,1,1,100,5,35,376,166,4.6,3,210,9.1,12.9,0,61,20,35,1,0,0,2,1
"11/15","SF
      W",14,23,60.9,123,5.3,9.9,1,0,3,16,92.5,8,0,0,30,114,3.8,2,7,13,63,41,22,2,15,2,0,0,2,0,9,0,9,2,2,"100.0",49,3,3,100,3,122,"40.7",0,75,2,-2,"-1.0",0,0,5,205,"41.0",17,7,8,2,12,16.7,0,0,0,5,61,237,114,3.8,2,123,5.3,9.9,1,122,-2,61,2,0,2,2,2
"11/8","@TB
      W",29,35,82.9,282,8.1,9.7,4,0,1,0,138.3,15,0,0,37,138,3.7,1,11,3,32,24,8,3,23,3,0,0,0,0,8,0,8,1,1,"100.0",36,5,5,100,0,0,"-",0,0,3,30,"10.0",0,15,1,51,"51.0",27,11,15,9,14,64.3,1,2,50,3,28,420,138,3.7,1,282,8.1,9.7,4,0,30,28,1,0,0,3,2
"11/1","@CHI
      W",31,41,75.6,272,6.6,9,2,0,1,8,109.8,11,0,0,30,122,4.1,0,10,23,65,43,22,5,39,1,0,0,0,0,3,0,14,4,5,"80.0",39,2,2,100,5,94,"18.8",0,31,3,67,"22.3",0,42,4,153,"38.3",23,10,11,2,13,15.4,2,3,66.7,5,45,394,122,4.1,0,272,6.6,9,2,94,67,45,1,0,0,1,0
"10/25","CAR
      W",30,37,81.1,277,7.5,9.6,2,0,1,10,117,16,0,0,29,138,4.8,1,9,24,42,29,13,1,8,0,0,0,0,0,1,0,9,2,2,"100.0",43,3,3,100,2,47,"23.5",0,29,1,4,"4.0",0,4,0,0,"-",26,9,16,12,14,85.7,0,0,0,6,50,415,138,4.8,1,277,7.5,9.6,2,47,4,50,-1,0,0,0,1
"10/12","LAC
      W",33,48,68.8,313,6.5,9.8,1,1,2,12,85.9,17,0,0,25,95,3.8,2,6,27,65,32,33,3,25,0,0,0,0,0,3,0,12,3,3,"100.0",53,3,3,100,3,88,"29.3",0,31,6,69,"11.5",0,19,6,281,"46.8",23,6,17,5,15,33.3,0,0,0,5,60,408,95,3.8,2,313,6.5,9.8,1,88,69,60,-1,1,0,0,0
"10/4","@DET
      W",19,25,76,228,9.1,12.9,2,1,2,18,116.4,15,0,0,42,164,3.9,3,13,29,41,35,6,3,15,1,0,0,0,0,3,0,5,0,0,"-",0,5,5,100,2,27,"13.5",0,14,3,33,"11.0",0,22,2,66,"33.0",29,13,15,10,14,71.4,1,1,100,4,67,392,164,3.9,3,228,9.1,12.9,2,27,33,67,0,1,0,1,0
"9/27","GB
      L",29,36,80.6,275,7.6,9.9,3,0,2,13,127.8,14,0,0,20,122,6.1,0,5,37,49,38,11,1,12,0,0,0,0,0,1,0,12,3,3,"100.0",45,3,3,100,3,78,"26.0",0,30,1,14,"14.0",0,14,3,115,"38.3",21,5,14,5,11,45.5,1,1,100,8,83,397,122,6.1,0,275,7.6,9.9,3,78,14,83,-1,0,0,0,1
"9/21","@LV
      L",26,38,68.4,312,8.2,12,1,1,0,0,91.1,17,0,0,19,112,5.9,2,8,34,74,46,28,3,23,0,0,0,1,0,3,0,6,1,1,"100.0",31,3,3,100,2,64,"32.0",0,35,0,0,"-",0,0,3,109,"36.3",26,8,17,7,11,63.6,0,0,0,10,129,424,112,5.9,2,312,8.2,12,1,64,0,129,0,1,1,0,0
"9/13","TB
      W",19,31,61.3,189,6.1,10.4,2,0,1,9,101.3,10,0,0,34,82,2.4,1,5,23,57,44,13,3,15,2,1,1,1,0,5,0,10,2,2,"100.0",29,4,4,100,0,0,"-",0,0,4,59,"14.8",0,18,6,264,"44.0",18,5,10,5,15,33.3,0,1,0,6,119,271,82,2.4,1,189,6.1,10.4,2,0,59,119,3,0,1,2,0
