"Date","Game","Comp","PassAtt","CompPCT","PassYds","PassYPA","PassYPR","PassTD","OINT","OSCK","OSCKYDS","QBR","P1st","FUM","FUML","RushAtt","RushYds","RushYPA","RushTD","R1st","PA","Tckl","Solo","AstTckl","DSck","DSCKYds","INT","INTTD","FF","FumRec","FumTD","PassDef","Sfty","KPts","FGM","FGA","FGPct","FGLng","XPM","XPA","XPPct","KR","KRYds","KRAvg","KRTD","KRLng","PR","PRYds","PRAvg","PRTD","PRLng","Punts","PuntYds","PuntAvg","1st","R1st.downs","P1st.downs","3rdCon","3rdAtt","3rdPct","4thCon","4thAtt","4thPct","Pen","PenYds","TotYds","RushYds.yardage","RushYPA.yardage","RushTD.yardage","PassYds.yardage","PassYPA.yardage","PassYPR.yardage","PassTD.yardage","KRYds.yardage","PRYds.yardage","PenYds.yardage","PlusMinus","OINT.turnovers","FumRec.turnovers","INT.turnovers","FUML.turnovers"
"1/24","TB
      L",33,48,68.8,314,6.5,10.5,3,1,5,32,101.6,19,0,0,16,67,4.2,0,3,31,52,32,20,1,5,3,0,0,0,0,4,0,8,2,2,"100.0",26,2,2,100,2,30,"15.0",0,30,0,0,"-",0,0,3,144,"48.0",23,3,19,8,14,57.1,0,0,0,4,30,381,67,4.2,0,314,6.5,10.5,3,30,0,30,1,1,0,3,1
"1/16","LAR
      W",23,36,63.9,296,8.2,12.9,2,0,0,0,108.1,15,0,0,36,188,5.2,2,12,18,51,33,18,4,26,0,0,0,0,0,3,0,8,2,2,"100.0",39,2,2,100,2,43,"21.5",0,26,2,17,"8.5",0,9,2,78,"39.0",28,12,15,8,12,66.7,0,0,0,3,22,484,188,5.2,2,296,8.2,12.9,2,43,17,22,0,0,0,0,0
"1/3","@CHI
      W",19,24,79.2,237,9.9,12.6,4,0,1,3,147.9,13,0,0,19,79,4.2,1,3,16,81,48,33,1,4,1,0,1,1,0,5,0,5,0,0,"-",0,5,5,100,4,79,"19.8",0,23,1,7,"7.0",0,7,2,87,"43.5",17,3,13,4,7,57.1,0,0,0,4,30,316,79,4.2,1,237,9.9,12.6,4,79,7,30,1,0,1,1,1
"12/27","TEN
      W",21,25,84,214,8.6,11,4,1,1,17,128.1,14,0,0,37,234,6.3,2,12,14,50,32,18,2,17,2,0,1,0,0,10,0,4,0,0,"-",0,4,5,80,2,35,"17.5",0,24,0,0,"-",0,0,0,0,"-",27,12,14,4,8,50,1,2,50,0,0,448,234,6.3,2,214,8.6,11,4,35,0,0,1,1,0,2,0
"12/19","CAR
      W",20,29,69,96,3.3,7.2,1,0,5,47,91.6,8,0,0,27,195,7.2,2,9,16,60,45,15,3,9,0,0,2,1,0,7,0,6,1,1,"100.0",51,3,3,100,0,0,"-",0,0,1,5,"5.0",0,5,6,275,"45.8",20,9,8,5,12,41.7,0,0,0,5,50,291,195,7.2,2,96,3.3,7.2,1,0,5,50,1,0,1,0,0
"12/13","@DET
      W",26,33,78.8,290,8.8,11.2,3,0,0,0,133.6,15,0,0,31,120,3.9,1,10,24,49,38,11,4,31,0,0,0,0,0,4,0,7,1,1,"100.0",57,4,4,100,1,20,"20.0",0,20,1,2,"2.0",0,2,2,101,"50.5",26,10,15,8,11,72.7,0,0,0,12,68,410,120,3.9,1,290,8.8,11.2,3,20,2,68,0,0,0,0,0
"12/6","PHI
      W",25,34,73.5,288,8.5,11.8,3,0,2,7,128.9,14,0,0,25,149,6,1,6,16,49,35,14,7,27,1,0,0,0,0,5,0,6,1,1,"100.0",40,3,4,75,4,100,"25.0",0,33,1,0,"0.0",0,0,4,194,"48.5",20,6,14,5,12,41.7,1,1,100,5,30,437,149,6,1,288,8.5,11.8,3,100,0,30,1,0,0,1,0
"11/29","CHI
      W",21,29,72.4,211,7.3,10,4,0,0,0,132.3,13,0,0,39,182,4.7,1,14,25,47,30,17,3,13,2,0,1,1,1,7,0,5,0,0,"-",0,5,6,83.3,1,8,"8.0",0,8,0,0,"-",0,0,2,92,"46.0",28,14,13,6,11,54.5,3,3,100,3,17,393,182,4.7,1,211,7.3,10,4,8,0,17,3,0,1,2,0
"11/22","@IND
      L",27,38,71.1,301,7.9,11.5,3,1,1,10,110.7,13,0,0,18,66,3.7,1,7,34,80,54,26,1,8,1,0,1,1,0,10,0,7,1,1,"100.0",26,4,4,100,7,138,"19.7",0,30,0,0,"-",0,0,3,117,"39.0",21,7,13,4,9,44.4,0,1,0,7,45,367,66,3.7,1,301,7.9,11.5,3,138,0,45,-2,1,1,1,3
"11/15","JAX
      W",24,34,70.6,315,9.3,13.5,2,1,1,10,108.1,11,0,0,25,80,3.2,1,3,20,50,39,11,3,18,1,0,0,0,0,6,0,6,1,1,"100.0",39,3,3,100,2,13,"6.5",0,8,1,7,"7.0",0,7,5,215,"43.0",16,3,11,5,13,38.5,0,1,0,4,35,395,80,3.2,1,315,9.3,13.5,2,13,7,35,-1,1,0,1,1
