"Date","Game","Comp","PassAtt","CompPCT","PassYds","PassYPA","PassYPR","PassTD","OINT","OSCK","OSCKYDS","QBR","P1st","FUM","FUML","RushAtt","RushYds","RushYPA","RushTD","R1st","PA","Tckl","Solo","AstTckl","DSck","DSCKYds","INT","INTTD","FF","FumRec","FumTD","PassDef","Sfty","KPts","FGM","FGA","FGPct","FGLng","XPM","XPA","XPPct","KR","KRYds","KRAvg","KRTD","KRLng","PR","PRYds","PRAvg","PRTD","PRLng","Punts","PuntYds","PuntAvg","1st","R1st.downs","P1st.downs","3rdCon","3rdAtt","3rdPct","4thCon","4thAtt","4thPct","Pen","PenYds","TotYds","RushYds.yardage","RushYPA.yardage","RushTD.yardage","PassYds.yardage","PassYPA.yardage","PassYPR.yardage","PassTD.yardage","KRYds.yardage","PRYds.yardage","PenYds.yardage","PlusMinus","OINT.turnovers","FumRec.turnovers","INT.turnovers","FUML.turnovers"
"1/9","TB
      L",26,44,59.1,289,6.6,11.8,1,1,2,17,78.4,15,0,0,23,86,3.7,2,7,31,61,36,25,3,16,0,0,2,1,0,3,0,5,1,1,"100.0",36,2,2,"100.0",1,31,"31.0",0,31,0,0,"-",0,0,5,219,43.8,23,7,15,7,14,50,0,1,0,2,25,375,86,3.7,2,289,6.6,11.8,1,31,0,25,0,1,1,0,0
"1/3","@PHI
      W",22,32,68.8,145,4.5,7.4,2,2,3,17,75.3,8,0,0,27,103,3.8,0,6,14,46,34,12,3,21,2,0,0,1,0,5,0,8,2,2,"100.0",42,2,2,"100.0",1,22,"22.0",0,22,2,20,"10.0",0,20,6,261,43.5,16,6,8,6,15,40,0,0,0,5,56,248,103,3.8,0,145,4.5,7.4,2,22,20,56,1,2,1,2,0
"12/27","CAR
      L",26,47,55.3,278,5.9,11.2,1,2,3,13,63.3,10,0,0,19,108,5.7,0,8,20,66,41,25,4,30,1,0,2,1,0,7,0,7,2,2,"100.0",48,1,1,"100.0",1,22,"22.0",0,22,1,0,"0.0",0,0,3,154,51.3,20,8,10,7,15,46.7,1,3,33.3,5,26,386,108,5.7,0,278,5.9,11.2,1,22,0,26,-2,2,1,1,2
"12/20","SEA
      L",38,55,69.1,269,4.9,7.8,1,2,4,26,72.9,16,0,0,20,84,4.2,1,8,20,53,27,26,0,0,1,0,0,0,0,3,0,3,1,1,"100.0",48,0,1,"0.0",2,42,"21.0",0,22,2,-1,"-0.5",0,0,4,182,45.5,26,8,16,10,17,58.8,0,1,0,6,41,353,84,4.2,1,269,4.9,7.8,1,42,-1,41,-1,2,0,1,0
"12/13","@SF
      W",15,32,46.9,95,3,7.2,0,1,2,13,42.2,7,0,0,28,98,3.5,0,5,15,70,42,28,4,24,1,1,2,2,1,11,0,11,3,4,"75.0",51,2,2,"100.0",0,0,"-",0,0,2,36,"18.0",0,22,8,398,49.8,12,5,7,3,15,20,0,0,0,5,30,193,98,3.5,0,95,3,7.2,0,0,36,30,2,1,2,1,0
"12/7","@PIT
      W",31,46,67.4,273,5.9,9.5,1,0,3,23,92.3,12,0,0,21,45,2.1,1,4,17,60,38,22,0,0,1,0,0,0,0,8,0,11,3,3,"100.0",49,2,2,"100.0",3,72,"24.0",0,29,1,9,"9.0",0,9,7,322,46,18,4,12,4,17,23.5,0,1,0,9,62,318,45,2.1,1,273,5.9,9.5,1,72,9,62,1,0,0,1,0
"11/26","@DAL
      W",20,27,74.1,156,5.8,8.9,1,1,3,21,88,6,0,0,36,182,5.1,3,14,16,55,34,21,4,28,1,1,1,1,0,3,0,11,2,2,"100.0",36,5,5,"100.0",2,41,"20.5",0,23,2,15,"7.5",0,10,2,117,58.5,22,14,6,7,13,53.8,1,1,100,5,53,338,182,5.1,3,156,5.8,8.9,1,41,15,53,1,1,1,1,0
"11/22","CIN
      W",17,25,68,161,6.4,9.8,1,1,2,5,83.1,9,0,0,34,164,4.8,1,10,9,53,35,18,4,31,1,0,1,1,0,8,0,8,2,3,"66.7",50,2,2,"100.0",1,25,"25.0",0,25,2,13,"6.5",0,10,5,252,50.4,20,10,9,4,13,30.8,0,0,0,6,49,325,164,4.8,1,161,6.4,9.8,1,25,13,49,1,1,1,1,0
"11/15","@DET
      L",38,55,69.1,375,6.8,10.3,0,0,2,15,89.2,22,0,0,26,89,3.4,3,8,30,50,33,17,1,9,0,0,0,0,0,0,0,9,2,3,"66.7",41,3,3,"100.0",5,127,"25.4",0,46,1,0,"0.0",0,0,2,77,38.5,34,8,22,7,15,46.7,2,2,100,6,58,464,89,3.4,3,375,6.8,10.3,0,127,0,58,-1,0,0,0,1
"11/8","NYG
      L",29,39,74.4,365,9.4,13.3,1,3,2,22,81.9,15,0,0,9,37,4.1,1,3,23,68,46,22,5,28,0,0,1,0,0,1,0,8,2,2,"100.0",48,2,2,"100.0",3,65,"21.7",0,24,2,12,"6.0",0,12,2,110,55,19,3,15,3,8,37.5,0,0,0,6,45,402,37,4.1,1,365,9.4,13.3,1,65,12,45,-5,3,0,0,2
"10/25","DAL
      W",15,25,60,189,7.6,12.9,2,0,2,5,111.1,8,0,0,39,208,5.3,1,10,3,49,39,10,6,55,1,0,2,0,0,4,1,5,1,2,"50.0",30,2,2,"100.0",2,39,"19.5",0,25,1,3,"3.0",0,3,2,76,38,21,10,8,9,15,60,0,1,0,4,30,397,208,5.3,1,189,7.6,12.9,2,39,3,30,1,0,0,1,0
