"Date","Game","Comp","PassAtt","CompPCT","PassYds","PassYPA","PassYPR","PassTD","OINT","OSCK","OSCKYDS","QBR","P1st","FUM","FUML","RushAtt","RushYds","RushYPA","RushTD","R1st","PA","Tckl","Solo","AstTckl","DSck","DSCKYds","INT","INTTD","FF","FumRec","FumTD","PassDef","Sfty","KPts","FGM","FGA","FGPct","FGLng","XPM","XPA","XPPct","KR","KRYds","KRAvg","KRTD","KRLng","PR","PRYds","PRAvg","PRTD","PRLng","Punts","PuntYds","PuntAvg","1st","R1st.downs","P1st.downs","3rdCon","3rdAtt","3rdPct","4thCon","4thAtt","4thPct","Pen","PenYds","TotYds","RushYds.yardage","RushYPA.yardage","RushTD.yardage","PassYds.yardage","PassYPA.yardage","PassYPR.yardage","PassTD.yardage","KRYds.yardage","PRYds.yardage","PenYds.yardage","PlusMinus","OINT.turnovers","FumRec.turnovers","INT.turnovers","FUML.turnovers"
"1/10","BAL
      L",18,26,69.2,158,6.1,9.2,1,1,1,7,83,9,0,0,22,51,2.3,0,1,20,67,49,18,5,14,1,0,0,0,0,3,0,7,2,2,"100.0",45,1,1,100,2,46,"23.0",0,25,2,8,"4.0",0,6,5,228,45.6,12,1,9,4,12,33.3,1,1,100,2,10,209,51,2.3,0,158,6.1,9.2,1,46,8,10,0,1,0,1,0
"1/3","@HOU
      W",18,27,66.7,204,7.6,12,1,0,2,12,103.3,10,0,0,41,288,7,4,17,38,53,36,17,4,24,1,0,0,0,0,2,0,11,2,2,"100.0",47,5,5,100,1,16,"16.0",0,16,0,0,"-",0,0,1,46,46,28,17,10,7,10,70,0,1,0,6,50,492,288,7,4,204,7.6,12,1,16,0,50,0,0,0,1,1
"12/27","@GB
      L",11,26,42.3,104,4,11,1,2,2,17,37.5,9,0,0,27,156,5.8,1,6,40,64,41,23,1,17,1,0,0,0,0,1,0,2,0,0,"-",0,2,2,100,6,145,"24.2",0,31,0,0,"-",0,0,4,174,43.5,15,6,9,5,11,45.5,0,1,0,3,15,260,156,5.8,1,104,4,11,1,145,0,15,-1,2,0,1,0
"12/20","DET
      W",21,27,77.8,268,9.9,13,3,0,1,5,145.8,17,0,0,38,195,5.1,3,10,25,71,44,27,0,0,1,0,2,2,0,3,0,8,1,1,"100.0",38,5,5,100,2,45,"22.5",0,28,0,0,"-",0,0,1,47,47,28,10,17,9,11,81.8,0,0,0,3,22,463,195,5.1,3,268,9.9,13,3,45,0,22,3,0,2,1,0
"12/13","@JAX
      W",19,24,79.2,205,8.5,11.2,2,0,1,7,131.3,11,0,0,40,249,6.2,2,10,10,52,38,14,0,0,1,0,0,0,0,5,0,7,1,1,"100.0",53,4,4,100,0,0,"-",0,0,2,13,"6.5",0,13,4,165,41.3,25,10,11,3,9,33.3,1,2,50,7,78,454,249,6.2,2,205,8.5,11.2,2,0,13,78,0,0,0,1,1
"12/6","CLE
      L",29,45,64.4,369,8.2,13.4,3,1,3,20,104.8,18,0,0,18,62,3.4,1,4,41,73,48,25,0,0,0,0,1,1,0,3,0,3,0,0,"-",0,3,3,100,4,83,"20.8",0,27,0,0,"-",0,0,3,138,46,25,4,18,2,10,20,3,4,75,5,52,431,62,3.4,1,369,8.2,13.4,3,83,0,52,-2,1,1,0,2
"11/29","@IND
      W",13,22,59.1,220,10,17,1,0,1,1,108.3,9,0,0,45,229,5.1,4,16,26,48,38,10,2,15,1,0,0,0,0,5,0,9,1,1,"100.0",49,6,6,100,2,60,"30.0",1,42,4,52,"13.0",0,17,4,160,40,28,16,9,5,12,41.7,1,1,100,9,63,449,229,5.1,4,220,10,17,1,60,52,63,1,0,0,1,0
"11/22","@BAL
      W",23,32,71.9,250,7.8,11.6,2,1,2,16,104.4,16,0,0,34,173,5.1,1,8,24,60,38,22,1,9,1,0,0,0,0,6,0,10,3,3,"100.0",40,1,1,100,3,47,"15.7",0,19,0,0,"-",0,0,2,93,46.5,26,8,16,5,12,41.7,1,1,100,4,44,423,173,5.1,1,250,7.8,11.6,2,47,0,44,0,1,0,1,0
"11/12","IND
      L",15,27,55.6,137,5.1,9.8,1,0,1,10,83.4,9,0,0,32,157,4.9,1,9,34,72,47,25,1,11,0,0,0,0,0,4,0,5,1,2,"50.0",50,2,2,100,2,60,"30.0",0,35,1,2,"2.0",0,2,3,64,21.3,25,9,9,3,10,30,0,1,0,3,30,294,157,4.9,1,137,5.1,9.8,1,60,2,30,0,0,0,0,0
"11/8","CHI
      W",10,21,47.6,136,6.5,15.8,2,0,3,22,104.9,7,0,0,31,92,3,0,4,17,68,43,25,3,16,0,0,2,2,1,7,0,6,1,1,"100.0",40,3,3,100,2,37,"18.5",0,23,3,49,"16.3",0,21,8,404,50.5,11,4,7,6,15,40,0,0,0,6,57,228,92,3,0,136,6.5,15.8,2,37,49,57,2,0,2,0,0
"11/1","@CIN
      L",18,30,60,223,7.4,12.9,2,1,1,10,92.8,13,0,0,29,218,7.5,1,12,31,69,41,28,0,0,0,0,0,0,0,4,0,2,0,1,"0.0",0,2,2,100,2,30,"15.0",0,19,1,3,"3.0",0,3,2,72,36,27,12,13,5,9,55.6,1,1,100,7,68,441,218,7.5,1,223,7.4,12.9,2,30,3,68,-1,1,0,0,0
"10/25","PIT
      L",18,31,58.1,210,6.8,12.2,2,0,2,10,101.5,8,0,0,23,82,3.6,1,5,27,64,49,15,0,0,3,0,2,0,0,11,0,6,1,2,"50.0",51,3,3,100,3,43,"14.3",0,23,1,5,"5.0",0,5,4,242,60.5,15,5,8,5,13,38.5,0,1,0,7,73,292,82,3.6,1,210,6.8,12.2,2,43,5,73,3,0,0,3,0
"10/18","HOU
      W",30,41,73.2,344,8.4,12.2,4,1,2,22,122.6,20,0,0,27,263,9.7,2,9,36,68,48,20,2,15,0,0,0,0,0,2,0,4,0,2,"0.0",0,4,4,100,3,63,"21.0",0,23,3,20,"6.7",0,16,1,54,54,31,9,20,6,10,60,0,0,0,7,73,607,263,9.7,2,344,8.4,12.2,4,63,20,73,-2,1,0,0,1
"10/13","BUF
      W",21,28,75,195,7,9.3,3,0,0,0,129.3,14,0,0,34,139,4.1,3,9,16,55,44,11,1,10,2,0,2,1,0,7,0,6,0,0,"-",0,6,6,100,2,35,"17.5",0,22,2,40,"20.0",0,40,3,128,42.7,25,9,14,6,10,60,1,1,100,6,46,334,139,4.1,3,195,7,9.3,3,35,40,46,3,0,1,2,0
