"Date","Game","Comp","PassAtt","CompPCT","PassYds","PassYPA","PassYPR","PassTD","OINT","OSCK","OSCKYDS","QBR","P1st","FUM","FUML","RushAtt","RushYds","RushYPA","RushTD","R1st","PA","Tckl","Solo","AstTckl","DSck","DSCKYds","INT","INTTD","FF","FumRec","FumTD","PassDef","Sfty","KPts","FGM","FGA","FGPct","FGLng","XPM","XPA","XPPct","KR","KRYds","KRAvg","KRTD","KRLng","PR","PRYds","PRAvg","PRTD","PRLng","Punts","PuntYds","PuntAvg","1st","R1st.downs","P1st.downs","3rdCon","3rdAtt","3rdPct","4thCon","4thAtt","4thPct","Pen","PenYds","TotYds","RushYds.yardage","RushYPA.yardage","RushTD.yardage","PassYds.yardage","PassYPA.yardage","PassYPR.yardage","PassTD.yardage","KRYds.yardage","PRYds.yardage","PenYds.yardage","PlusMinus","OINT.turnovers","FumRec.turnovers","INT.turnovers","FUML.turnovers"
"1/9","LAR
      L",11,27,40.7,142,5.3,15.8,2,1,5,32,72.1,5,0,0,25,136,5.4,0,6,30,65,42,23,3,15,0,0,0,0,0,6,0,8,2,2,"100.0",52,2,2,100,3,109,"36.3",0,58,3,26,"8.7",0,10,8,446,55.8,11,6,5,2,14,14.3,1,2,50,9,60,278,136,5.4,0,142,5.3,15.8,2,109,26,60,-2,1,0,0,1
"1/3","@SF
      W",20,36,55.6,159,4.4,9.1,2,0,2,22,87.8,11,0,0,27,121,4.5,1,9,23,55,41,14,3,31,0,0,1,1,0,2,0,8,2,2,"100.0",36,2,3,66.7,0,0,"-",0,0,2,14,"7.0",0,7,5,266,53.2,21,9,11,4,12,33.3,1,1,100,4,35,280,121,4.5,1,159,4.4,9.1,2,0,14,35,1,0,1,0,0
"12/27","LAR
      W",20,32,62.5,197,6.2,11.3,1,0,5,28,93.9,10,0,0,24,95,4,1,5,9,66,46,20,3,18,1,0,1,0,0,7,0,8,2,2,"100.0",49,2,2,100,2,54,"27.0",0,28,1,12,"12.0",0,12,5,243,48.6,15,5,10,8,17,47.1,0,0,0,5,31,292,95,4,1,197,6.2,11.3,1,54,12,31,1,0,0,1,0
"12/20","@WAS
      W",18,27,66.7,121,4.5,6.7,1,1,0,0,73.2,6,0,0,26,181,7,1,9,15,68,50,18,4,26,2,0,1,0,0,7,0,8,2,2,"100.0",43,2,2,100,1,8,"8.0",0,8,3,19,"6.3",0,15,4,203,50.8,16,9,6,5,12,41.7,0,0,0,4,45,302,181,7,1,121,4.5,6.7,1,8,19,45,1,1,0,2,0
"12/13","NYJ
      W",25,32,78.1,236,7.4,9.6,4,1,1,3,124.3,18,0,0,36,174,4.8,1,7,3,52,25,27,3,16,0,0,1,1,0,5,0,10,2,2,"100.0",41,4,5,80,0,0,"-",0,0,2,14,"7.0",0,14,2,83,41.5,28,7,18,6,11,54.5,0,0,0,4,35,410,174,4.8,1,236,7.4,9.6,4,0,14,35,0,1,1,0,0
"12/6","NYG
      L",27,43,62.8,216,5,9.7,1,1,5,47,78,13,0,0,22,111,5,0,6,17,59,31,28,2,5,1,0,0,0,0,5,1,4,1,1,"100.0",31,1,1,100,4,88,"22.0",0,25,2,12,"6.0",0,7,5,242,48.4,21,6,13,4,13,30.8,0,2,0,6,41,327,111,5,0,216,5,9.7,1,88,12,41,-1,1,0,1,1
"11/30","@PHI
      W",22,31,71,225,7.3,10.5,1,0,2,5,102.9,11,0,0,30,76,2.5,1,4,17,50,39,11,6,41,1,0,0,0,0,5,0,11,3,3,"100.0",44,2,2,100,1,21,"21.0",0,21,4,27,"6.8",0,12,3,156,52,20,4,11,2,10,20,0,2,0,8,83,301,76,2.5,1,225,7.3,10.5,1,21,27,83,1,0,0,1,0
"11/19","ARI
      W",23,28,82.1,182,6.5,8.6,2,0,3,15,119.8,12,0,0,31,165,5.3,1,8,21,51,36,15,3,12,0,0,0,0,0,4,1,8,2,2,"100.0",41,2,3,66.7,2,45,"22.5",0,25,1,11,"11.0",0,11,4,174,43.5,22,8,12,8,14,57.1,0,0,0,8,79,347,165,5.3,1,182,6.5,8.6,2,45,11,79,0,0,0,0,0
"11/15","@LAR
      L",22,37,59.5,220,5.9,11.3,0,2,6,28,57,13,0,0,22,113,5.1,1,6,23,61,50,11,3,19,0,0,1,1,0,2,0,10,3,3,"100.0",61,1,1,100,4,136,"34.0",0,49,0,0,"-",0,0,3,147,49,20,6,13,7,14,50,0,0,0,4,23,333,113,5.1,1,220,5.9,11.3,0,136,0,23,-2,2,1,0,1
"11/8","@BUF
      L",28,41,68.3,362,8.8,13.9,2,2,5,28,94.6,15,0,0,17,57,3.4,2,5,44,53,43,10,7,29,0,0,0,0,0,0,0,10,2,2,"100.0",45,4,4,100,1,17,"17.0",0,17,1,6,"6.0",0,6,1,53,53,22,5,15,3,12,25,2,3,66.7,4,13,419,57,3.4,2,362,8.8,13.9,2,17,6,13,-4,2,0,0,2
"11/1","SF
      W",27,37,73,249,6.7,9.7,4,0,2,12,128.3,16,0,0,28,101,3.6,1,7,27,59,37,22,3,23,1,0,2,1,0,5,0,7,1,1,"100.0",48,4,5,80,2,38,"19.0",0,21,2,24,"12.0",0,15,4,216,54,27,7,16,9,15,60,0,0,0,6,30,350,101,3.6,1,249,6.7,9.7,4,38,24,30,2,0,1,1,0
"10/25","@ARI
      L",33,50,66,372,7.4,11.8,3,3,2,16,84.4,21,0,0,30,200,6.7,1,11,37,69,51,18,0,0,1,0,2,1,0,1,0,10,2,2,"100.0",44,4,4,100,2,29,"14.5",0,20,0,0,"-",0,0,3,153,51,33,11,21,5,13,38.5,1,1,100,8,78,572,200,6.7,1,372,7.4,11.8,3,29,0,78,-1,3,1,1,0
"10/11","MIN
      W",20,32,62.5,190,5.9,10.9,3,1,4,27,100.7,12,0,0,16,124,7.8,1,6,26,86,49,37,3,1,1,0,2,1,0,6,0,3,0,0,"-",0,3,3,100,0,0,"-",0,0,1,15,"15.0",0,15,5,226,45.2,18,6,12,0,7,0,2,2,100,3,25,314,124,7.8,1,190,5.9,10.9,3,0,15,25,1,1,1,1,0
"10/4","@MIA
      W",24,34,70.6,343,10.1,15,2,1,2,17,112.4,17,0,0,26,98,3.8,2,8,23,59,41,18,1,3,2,0,1,0,0,12,0,7,1,1,"100.0",55,4,4,100,2,35,"17.5",0,29,0,0,"-",0,0,2,92,46,26,8,17,4,10,40,0,1,0,0,0,441,98,3.8,2,343,10.1,15,2,35,0,0,1,1,0,2,0
"9/27","DAL
      W",27,40,67.5,295,7.4,11.7,5,0,4,20,130.7,15,0,0,26,117,4.5,0,4,31,62,48,14,2,11,2,0,1,1,0,9,1,4,0,0,"-",0,4,4,100,2,26,"13.0",0,17,1,0,"0.0",0,0,7,383,54.7,23,4,15,5,13,38.5,1,1,100,5,30,412,117,4.5,0,295,7.4,11.7,5,26,0,30,2,0,1,2,1
"9/20","NE
      W",21,28,75,275,9.8,13.7,5,1,2,13,132.1,11,0,0,30,154,5.1,0,10,30,59,43,16,1,0,1,0,0,0,0,3,0,5,0,0,"-",0,5,5,100,3,89,"29.7",0,44,1,20,"20.0",0,20,4,200,50,22,10,11,3,7,42.9,0,0,0,9,68,429,154,5.1,0,275,9.8,13.7,5,89,20,68,0,1,0,1,0
"9/13","@ATL
      W",31,35,88.6,299,8.5,10.4,4,0,3,23,143.1,15,0,0,20,84,4.2,1,6,25,66,43,23,2,16,1,0,1,1,0,7,0,8,1,1,"100.0",42,5,5,100,2,43,"21.5",0,24,1,15,"15.0",0,15,4,191,47.8,22,6,15,3,9,33.3,1,1,100,6,46,383,84,4.2,1,299,8.5,10.4,4,43,15,46,2,0,1,1,0
