"Date","Game","Comp","PassAtt","CompPCT","PassYds","PassYPA","PassYPR","PassTD","OINT","OSCK","OSCKYDS","QBR","P1st","FUM","FUML","RushAtt","RushYds","RushYPA","RushTD","R1st","PA","Tckl","Solo","AstTckl","DSck","DSCKYds","INT","INTTD","FF","FumRec","FumTD","PassDef","Sfty","KPts","FGM","FGA","FGPct","FGLng","XPM","XPA","XPPct","KR","KRYds","KRAvg","KRTD","KRLng","PR","PRYds","PRAvg","PRTD","PRLng","Punts","PuntYds","PuntAvg","1st","R1st.downs","P1st.downs","3rdCon","3rdAtt","3rdPct","4thCon","4thAtt","4thPct","Pen","PenYds","TotYds","RushYds.yardage","RushYPA.yardage","RushTD.yardage","PassYds.yardage","PassYPA.yardage","PassYPR.yardage","PassTD.yardage","KRYds.yardage","PRYds.yardage","PenYds.yardage","PlusMinus","OINT.turnovers","FumRec.turnovers","INT.turnovers","FUML.turnovers"
"1/3","@BUF
      L",36,59,61,384,6.5,10.9,1,3,1,9,65.1,20,0,0,20,70,3.5,2,5,56,46,33,13,1,11,2,0,0,0,0,4,0,8,2,2,"100.0",49,2,2,"100.0",0,0,"-",0,0,1,12,"12.0",0,12,5,218,43.6,27,5,20,3,14,21.4,1,2,50,2,20,454,70,3.5,2,384,6.5,10.9,1,0,12,20,-2,3,0,2,1
"12/26","@LV
      W",26,35,74.3,253,7.2,10.6,2,0,3,23,115.9,10,0,0,25,130,5.2,0,6,25,54,37,17,3,22,0,0,1,1,0,3,0,14,4,4,"100.0",44,2,2,"100.0",0,0,"-",0,0,1,7,"7.0",0,7,5,233,46.6,18,6,10,5,15,33.3,2,2,100,5,76,383,130,5.2,0,253,7.2,10.6,2,0,7,76,1,0,1,0,0
"12/20","NE
      W",20,26,76.9,133,5.1,7.3,0,1,2,12,73.4,10,0,0,42,250,6,3,15,12,54,32,22,3,23,0,0,3,1,0,1,0,2,0,1,"0.0",0,2,2,"100.0",3,45,"15.0",0,21,0,0,"-",0,0,3,140,46.7,26,15,10,7,12,58.3,1,1,100,7,40,383,250,6,3,133,5.1,7.3,0,45,0,40,0,1,1,0,0
"12/13","KC
      L",28,49,57.1,287,5.9,11.3,2,1,4,29,81.7,18,0,0,24,80,3.3,1,5,33,58,38,20,3,39,3,0,1,1,0,5,0,9,2,3,"66.7",44,3,3,"100.0",0,0,"-",0,0,3,8,"2.7",0,11,5,234,46.8,27,5,18,7,15,46.7,0,0,0,3,35,367,80,3.3,1,287,5.9,11.3,2,0,8,35,3,1,1,3,0
"12/6","CIN
      W",26,39,66.7,296,7.6,11.4,1,0,0,0,97.8,16,0,0,28,110,3.9,0,4,7,48,37,11,6,37,2,0,0,0,0,6,0,13,4,4,"100.0",48,1,1,"100.0",0,0,"-",0,0,4,8,"2.0",0,6,4,180,45,23,4,16,1,10,10,1,1,100,8,54,406,110,3.9,0,296,7.6,11.4,1,0,8,54,1,0,0,2,1
"11/29","@NYJ
      W",24,39,61.5,241,6.2,10.7,2,0,4,16,97.9,14,0,0,25,104,4.2,0,5,3,52,32,20,3,24,2,0,0,0,0,4,0,8,2,2,"100.0",54,2,2,"100.0",0,0,"-",0,0,2,19,"9.5",0,12,4,142,35.5,22,5,14,8,16,50,0,0,0,3,20,345,104,4.2,0,241,6.2,10.7,2,0,19,20,0,0,0,2,2
"11/22","@DEN
      L",23,38,60.5,167,4.4,8.7,1,1,6,33,72.3,11,0,0,17,56,3.3,0,3,20,59,36,23,0,0,1,0,1,1,0,4,0,7,2,2,"100.0",53,1,1,"100.0",0,0,"-",0,0,1,6,"6.0",0,6,6,284,47.3,17,3,11,7,16,43.8,0,0,0,5,50,223,56,3.3,0,167,4.4,8.7,1,0,6,50,1,1,1,1,0
"11/15","LAC
      W",15,25,60,169,6.8,11.3,2,0,0,0,106.9,10,0,0,32,111,3.5,1,6,21,63,35,28,2,13,1,0,0,0,0,6,0,11,3,4,"75.0",50,2,2,"100.0",0,0,"-",0,0,3,57,"19.0",0,20,2,104,52,17,6,10,5,14,35.7,0,0,0,3,15,280,111,3.5,1,169,6.8,11.3,2,0,57,15,0,0,0,1,1
"11/8","@ARI
      W",20,28,71.4,221,7.9,12.4,2,0,3,27,122.3,12,0,0,25,91,3.6,1,8,31,60,51,9,1,19,0,0,2,1,1,2,0,10,2,2,"100.0",56,4,4,"100.0",3,51,"17.0",0,22,1,10,"10.0",0,10,3,125,41.7,24,8,12,4,8,50,0,0,0,7,75,312,91,3.6,1,221,7.9,12.4,2,51,10,75,1,0,1,0,0
"11/1","LAR
      W",12,22,54.5,90,4.1,7.8,1,0,1,3,80.3,5,0,0,25,55,2.2,1,3,17,81,46,35,2,15,2,0,2,2,1,14,0,4,0,0,"-",0,4,4,"100.0",1,45,"45.0",0,45,1,88,"88.0",1,88,9,385,42.8,8,3,5,3,12,25,0,0,0,3,30,145,55,2.2,1,90,4.1,7.8,1,45,88,30,2,0,2,2,2
"10/18","NYJ
      W",20,29,69,192,6.6,10,3,2,2,8,94,12,0,0,25,110,4.4,0,4,0,55,37,18,3,38,1,0,0,0,0,9,0,6,1,1,"100.0",24,3,3,"100.0",1,23,"23.0",0,23,6,83,"13.8",0,30,7,282,40.3,18,4,12,1,9,11.1,0,0,0,5,25,302,110,4.4,0,192,6.6,10,3,23,83,25,-1,2,0,1,0
"10/11","@SF
      W",22,28,78.6,342,12.2,15.9,3,0,2,8,154.5,12,0,0,33,94,2.8,1,6,17,45,33,12,5,43,2,0,2,1,0,7,0,19,5,5,"100.0",50,4,4,"100.0",1,15,"15.0",0,15,3,9,"3.0",0,5,2,84,42,22,6,12,4,12,33.3,2,2,100,7,69,436,94,2.8,1,342,12.2,15.9,3,15,9,69,3,0,1,2,0
"10/4","SEA
      L",29,45,64.4,312,6.9,10.9,0,2,1,3,66.4,17,0,0,22,103,4.7,1,8,31,52,39,13,2,17,1,0,1,0,0,3,0,15,5,5,"100.0",45,0,0,"-",1,5,"5.0",0,5,1,11,"11.0",0,11,1,51,51,25,8,17,7,13,53.8,0,0,0,3,20,415,103,4.7,1,312,6.9,10.9,0,5,11,20,-1,2,0,1,0
"9/24","@JAX
      W",18,20,90,156,7.8,8.9,2,0,1,4,133.3,9,0,0,36,138,3.8,2,10,13,66,31,35,4,29,1,0,1,1,0,3,0,7,1,1,"100.0",30,4,4,"100.0",2,31,"15.5",0,19,2,28,"14.0",0,15,4,164,41,23,10,9,7,13,53.8,1,1,100,6,51,294,138,3.8,2,156,7.8,8.9,2,31,28,51,2,0,1,1,0
"9/20","BUF
      L",31,47,66,311,6.6,10.6,2,0,3,17,100.3,20,0,0,22,99,4.5,1,6,31,61,31,30,1,4,0,0,1,1,0,2,0,8,2,2,"100.0",52,2,2,"100.0",0,0,"-",0,0,2,11,"5.5",0,10,5,262,52.4,28,6,20,5,12,41.7,0,1,0,3,20,410,99,4.5,1,311,6.6,10.6,2,0,11,20,1,0,1,0,0
"9/13","@NE
      L",20,30,66.7,182,6.1,9.6,0,3,1,9,44.6,11,0,0,27,87,3.2,1,6,21,70,54,16,2,15,0,0,1,0,0,3,0,3,1,1,"100.0",46,0,0,"-",0,0,"-",0,0,1,-3,"-3.0",0,-3,3,152,50.7,20,6,11,4,11,36.4,0,0,0,4,35,269,87,3.2,1,182,6.1,9.6,0,0,-3,35,-2,3,0,0,0
