"Date","Game","Comp","PassAtt","CompPCT","PassYds","PassYPA","PassYPR","PassTD","OINT","OSCK","OSCKYDS","QBR","P1st","FUM","FUML","RushAtt","RushYds","RushYPA","RushTD","R1st","PA","Tckl","Solo","AstTckl","DSck","DSCKYds","INT","INTTD","FF","FumRec","FumTD","PassDef","Sfty","KPts","FGM","FGA","FGPct","FGLng","XPM","XPA","XPPct","KR","KRYds","KRAvg","KRTD","KRLng","PR","PRYds","PRAvg","PRTD","PRLng","Punts","PuntYds","PuntAvg","1st","R1st.downs","P1st.downs","3rdCon","3rdAtt","3rdPct","4thCon","4thAtt","4thPct","Pen","PenYds","TotYds","RushYds.yardage","RushYPA.yardage","RushTD.yardage","PassYds.yardage","PassYPA.yardage","PassYPR.yardage","PassTD.yardage","KRYds.yardage","PRYds.yardage","PenYds.yardage","PlusMinus","OINT.turnovers","FumRec.turnovers","INT.turnovers","FUML.turnovers"
"1/16","@BUF
      L",20,37,54.1,190,5.1,11.1,0,1,4,32,60.9,7,0,0,32,150,4.7,0,11,17,44,27,17,2,18,0,0,1,0,0,2,0,3,1,3,"33.3",34,0,0,"-",0,0,"-",0,0,0,0,"-",0,0,4,163,"40.8",19,11,7,7,17,41.2,0,2,0,8,59,340,150,4.7,0,190,5.1,11.1,0,0,0,59,-1,1,0,0,0
"1/10","@TEN
      W",17,24,70.8,165,6.9,10.5,0,1,5,14,74.8,8,0,0,35,236,6.7,2,13,13,49,38,11,1,7,1,0,0,0,0,4,0,8,2,3,"66.7",51,2,2,"100.0",1,20,"20.0",0,20,0,0,"-",0,0,2,101,"50.5",22,13,8,7,13,53.8,0,0,0,5,60,401,236,6.7,2,165,6.9,10.5,0,20,0,60,0,1,0,1,0
"1/3","@CIN
      W",11,19,57.9,121,6.4,11,3,1,0,0,94.5,5,0,0,54,404,7.5,2,19,3,32,19,13,0,0,2,0,0,0,0,8,0,8,1,1,"100.0",34,5,5,"100.0",0,0,"-",0,0,2,10,"5.0",0,6,2,100,"50.0",24,19,5,11,17,64.7,1,2,50,6,49,525,404,7.5,2,121,6.4,11,3,0,10,49,1,1,0,2,0
"12/27","NYG
      W",17,26,65.4,183,7,10.8,2,0,0,0,111.5,10,0,0,40,249,6.2,1,15,13,46,34,12,6,37,0,0,0,0,0,7,0,9,2,2,"100.0",28,3,3,"100.0",2,39,"19.5",0,23,2,36,"18.0",0,19,2,68,"34.0",25,15,10,8,11,72.7,0,0,0,10,65,432,249,6.2,1,183,7,10.8,2,39,36,65,-1,0,0,0,1
"12/20","JAX
      W",19,26,73.1,250,9.6,13.2,3,1,1,0,125.5,13,0,0,37,159,4.3,2,11,14,56,39,17,5,21,0,0,1,1,0,2,1,8,1,2,"50.0",46,5,5,"100.0",1,5,"5.0",0,5,2,23,"11.5",0,20,0,0,"-",26,11,13,8,12,66.7,1,2,50,4,40,409,159,4.3,2,250,9.6,13.2,3,5,23,40,0,1,1,0,0
"12/14","@CLE
      W",12,21,57.1,154,7.3,14.7,1,0,4,22,100.5,9,0,0,32,231,7.2,5,13,42,68,34,34,0,0,1,0,3,0,0,5,1,7,1,1,"100.0",55,4,5,"80.0",3,71,"23.7",0,26,0,0,"-",0,0,4,172,"43.0",25,13,9,6,11,54.5,1,1,100,8,69,385,231,7.2,5,154,7.3,14.7,1,71,0,69,1,0,0,1,0
"12/8","DAL
      W",12,17,70.6,107,6.3,8.9,2,1,0,0,101.8,2,0,0,37,294,7.9,2,16,17,71,46,25,1,8,1,0,0,0,0,4,0,10,2,3,"66.7",35,4,4,"100.0",1,28,"28.0",0,28,0,0,"-",0,0,1,34,"34.0",19,16,2,5,11,45.5,1,1,100,4,23,401,294,7.9,2,107,6.3,8.9,2,28,0,23,0,1,0,1,0
"12/2","@PIT
      L",9,18,50,90,5,12.2,1,1,3,20,64.6,1,0,0,28,129,4.6,1,8,19,69,42,27,0,0,1,0,3,1,0,7,0,2,0,0,"-",0,2,2,"100.0",2,44,"22.0",0,26,2,9,"4.5",0,9,7,321,"45.9",10,8,1,3,13,23.1,1,1,100,7,86,219,129,4.6,1,90,5,12.2,1,44,9,86,0,1,1,1,1
"11/22","TEN
      L",17,29,58.6,177,6.1,10.9,1,1,1,9,74.8,9,0,0,33,129,3.9,1,9,30,67,41,26,2,16,1,0,1,0,0,2,0,10,3,3,"100.0",30,1,1,"100.0",2,54,"27.0",0,37,1,7,"7.0",0,7,3,126,"42.0",21,9,9,9,15,60,0,0,0,6,81,306,129,3.9,1,177,6.1,10.9,1,54,7,81,0,1,0,1,0
"11/15","@NE
      L",24,34,70.6,242,7.1,10.4,2,1,2,7,98.8,11,0,0,28,115,4.1,0,7,23,63,41,22,1,7,0,0,0,0,0,0,0,5,1,1,"100.0",24,2,2,"100.0",1,24,"24.0",0,24,0,0,"-",0,0,3,151,"50.3",19,7,11,6,13,46.2,1,3,33.3,8,64,357,115,4.1,0,242,7.1,10.4,2,24,0,64,-1,1,0,0,0
