"Date","Game","Comp","PassAtt","CompPCT","PassYds","PassYPA","PassYPR","PassTD","OINT","OSCK","OSCKYDS","QBR","P1st","FUM","FUML","RushAtt","RushYds","RushYPA","RushTD","R1st","PA","Tckl","Solo","AstTckl","DSck","DSCKYds","INT","INTTD","FF","FumRec","FumTD","PassDef","Sfty","KPts","FGM","FGA","FGPct","FGLng","XPM","XPA","XPPct","KR","KRYds","KRAvg","KRTD","KRLng","PR","PRYds","PRAvg","PRTD","PRLng","Punts","PuntYds","PuntAvg","1st","R1st.downs","P1st.downs","3rdCon","3rdAtt","3rdPct","4thCon","4thAtt","4thPct","Pen","PenYds","TotYds","RushYds.yardage","RushYPA.yardage","RushTD.yardage","PassYds.yardage","PassYPA.yardage","PassYPR.yardage","PassTD.yardage","KRYds.yardage","PRYds.yardage","PenYds.yardage","PlusMinus","OINT.turnovers","FumRec.turnovers","INT.turnovers","FUML.turnovers"
"1/10","@NO
      L",19,29,65.5,191,6.6,10.5,1,0,1,8,96.8,8,0,0,19,48,2.5,0,3,21,68,54,14,1,3,0,0,1,1,0,4,0,3,1,1,100,36,0,0,"-",2,68,"34.0",0,42,0,0,"-",0,0,7,281,40.1,11,3,8,1,10,10,0,1,0,9,50,239,48,2.5,0,191,6.6,10.5,1,68,0,50,1,0,1,0,0
"1/3","GB
      L",33,42,78.6,248,5.9,7.6,0,1,1,4,81.7,12,0,0,31,108,3.5,1,9,35,42,26,16,1,3,0,0,1,1,0,2,0,10,3,3,100,30,1,1,"100.0",2,53,"26.5",0,33,0,0,"-",0,0,1,53,53,21,9,12,6,15,40,5,6,83.3,1,16,356,108,3.5,1,248,5.9,7.6,0,53,0,16,-1,1,1,0,1
"12/27","@JAX
      W",24,36,66.7,263,7.3,11,2,1,1,2,95.3,18,0,0,33,128,3.9,3,8,17,46,28,18,1,8,2,0,0,0,0,9,0,11,2,2,100,40,5,5,"100.0",1,22,"22.0",0,22,3,25,"8.3",0,13,3,133,44.3,28,8,18,6,12,50,2,2,100,4,40,391,128,3.9,3,263,7.3,11,2,22,25,40,1,1,0,2,0
"12/20","@MIN
      W",15,21,71.4,198,9.4,13.5,1,1,1,4,97.7,10,0,0,42,199,4.7,2,13,27,70,33,37,3,22,1,0,1,0,0,4,0,15,4,4,100,48,3,3,"100.0",3,69,"23.0",0,30,1,1,"1.0",0,1,1,44,44,23,13,10,6,12,50,0,0,0,4,36,397,199,4.7,2,198,9.4,13.5,1,69,1,36,0,1,0,1,0
"12/13","HOU
      W",24,33,72.7,241,7.3,11.1,3,0,3,26,126.7,17,0,0,23,169,7.3,1,5,7,63,43,20,7,64,0,0,2,2,0,2,1,10,2,2,100,39,4,4,"100.0",2,24,"12.0",0,16,1,4,"4.0",0,4,5,199,39.8,23,5,17,3,10,30,0,0,0,7,44,410,169,7.3,1,241,7.3,11.1,3,24,4,44,2,0,2,0,0
"12/6","DET
      L",26,34,76.5,249,7.3,10.3,1,0,2,18,108.3,15,0,0,31,140,4.5,3,9,34,52,38,14,2,2,1,0,0,0,0,6,0,6,1,1,100,45,3,4,"75.0",4,67,"16.8",0,45,1,5,"5.0",0,5,4,170,42.5,26,9,15,4,11,36.4,0,1,0,3,20,389,140,4.5,3,249,7.3,10.3,1,67,5,20,0,0,0,1,1
"11/29","@GB
      L",26,46,56.5,229,5,9.3,3,2,3,13,74.7,19,0,0,16,121,7.6,0,6,41,70,38,32,0,0,0,0,0,0,0,3,0,5,1,1,100,27,2,2,"100.0",4,74,"18.5",0,21,0,0,"-",0,0,2,88,44,26,6,19,4,10,40,1,1,100,5,45,350,121,7.6,0,229,5,9.3,3,74,0,45,-3,2,0,0,1
"11/16","MIN
      L",16,31,51.6,108,3.5,7.8,0,1,2,16,48.3,9,0,0,17,41,2.4,0,1,19,66,44,22,1,6,1,0,2,1,0,3,0,7,2,2,100,42,1,1,"100.0",3,142,"47.3",1,104,3,44,"14.7",0,32,5,221,44.2,10,1,9,2,11,18.2,0,2,0,1,5,149,41,2.4,0,108,3.5,7.8,0,142,44,5,0,1,1,1,1
"11/8","@TEN
      L",36,52,69.2,319,6.1,9.3,2,0,3,16,99.4,17,0,0,20,56,2.8,0,2,24,52,33,19,3,22,0,0,0,0,0,5,0,5,1,1,100,22,2,2,"100.0",3,53,"17.7",0,26,6,64,"10.7",0,19,6,298,49.7,22,2,17,2,15,13.3,3,4,75,5,35,375,56,2.8,0,319,6.1,9.3,2,53,64,35,-2,0,0,0,2
"11/1","NO
      L",28,41,68.3,233,5.7,9.7,2,1,5,39,92.7,12,0,0,23,96,4.2,0,5,26,70,49,21,1,8,0,0,3,0,0,3,0,11,3,3,100,51,2,2,"100.0",4,61,"15.3",0,32,3,17,"5.7",0,12,4,200,50,18,5,12,5,15,33.3,2,3,66.7,7,53,329,96,4.2,0,233,5.7,9.7,2,61,17,53,-1,1,0,0,0
