"Date","Game","Comp","PassAtt","CompPCT","PassYds","PassYPA","PassYPR","PassTD","OINT","OSCK","OSCKYDS","QBR","P1st","FUM","FUML","RushAtt","RushYds","RushYPA","RushTD","R1st","PA","Tckl","Solo","AstTckl","DSck","DSCKYds","INT","INTTD","FF","FumRec","FumTD","PassDef","Sfty","KPts","FGM","FGA","FGPct","FGLng","XPM","XPA","XPPct","KR","KRYds","KRAvg","KRTD","KRLng","PR","PRYds","PRAvg","PRTD","PRLng","Punts","PuntYds","PuntAvg","1st","R1st.downs","P1st.downs","3rdCon","3rdAtt","3rdPct","4thCon","4thAtt","4thPct","Pen","PenYds","TotYds","RushYds.yardage","RushYPA.yardage","RushTD.yardage","PassYds.yardage","PassYPA.yardage","PassYPR.yardage","PassTD.yardage","KRYds.yardage","PRYds.yardage","PenYds.yardage","PlusMinus","OINT.turnovers","FumRec.turnovers","INT.turnovers","FUML.turnovers"
"1/3","WAS
      L",13,33,39.4,98,3,9.2,0,2,3,21,24.7,5,0,0,29,118,4.1,2,7,20,61,37,24,3,17,2,0,0,0,0,3,0,2,0,0,"-",0,2,2,"100.0",0,0,"-",0,0,4,18,"4.5",0,15,5,226,45.2,16,7,5,5,14,35.7,1,2,50,6,41,216,118,4.1,2,98,3,9.2,0,0,18,41,-1,2,0,2,1
"12/27","@DAL
      L",21,39,53.8,326,8.4,16.3,1,2,3,16,70.7,12,0,0,29,151,5.2,1,9,37,67,38,29,2,15,1,0,0,0,0,2,0,5,1,1,"100.0",38,2,2,"100.0",3,58,"19.3",0,24,1,15,"15.0",0,15,5,183,36.6,24,9,12,7,17,41.2,1,2,50,12,115,477,151,5.2,1,326,8.4,16.3,1,58,15,115,-2,2,0,1,1
"12/20","@ARI
      L",24,44,54.5,305,6.9,14.1,3,0,6,33,102.3,18,0,0,29,117,4,1,5,33,62,46,16,1,9,1,0,2,2,0,6,0,2,0,0,"-",0,2,2,"100.0",5,94,"18.8",0,22,0,0,"-",0,0,6,192,32,26,5,18,6,18,33.3,3,4,75,9,69,422,117,4,1,305,6.9,14.1,3,94,0,69,3,0,2,1,0
"12/13","NO
      W",17,30,56.7,167,5.6,9.8,1,0,0,0,83.6,7,0,0,36,246,6.8,2,11,21,58,42,16,5,29,1,0,1,1,0,1,0,6,1,2,"50.0",44,3,3,"100.0",0,0,"-",0,0,2,9,"4.5",0,5,3,140,46.7,21,11,7,4,13,30.8,2,4,50,6,27,413,246,6.8,2,167,5.6,9.8,1,0,9,27,1,0,1,1,1
"12/6","@GB
      L",11,27,40.7,161,6,17.1,1,1,7,27,62,8,0,0,25,117,4.7,0,7,30,53,35,18,2,7,0,0,0,0,0,2,0,4,1,1,"100.0",52,1,2,"50.0",4,116,"29.0",0,46,1,73,"73.0",1,73,5,211,42.2,17,7,8,4,13,30.8,1,1,100,4,40,278,117,4.7,0,161,6,17.1,1,116,73,40,-1,1,0,0,0
"11/30","SEA
      L",26,46,56.5,180,3.9,8.5,2,1,6,41,74.6,11,0,0,14,70,5,0,4,23,56,42,14,2,5,0,0,0,0,0,0,0,3,1,1,"100.0",42,0,1,"0.0",4,95,"23.8",0,40,2,19,"9.5",0,12,5,245,49,18,4,11,8,17,47.1,0,3,0,9,79,250,70,5,0,180,3.9,8.5,2,95,19,79,-1,1,0,0,0
"11/22","@CLE
      L",21,35,60,209,6,11.2,2,2,5,26,75.3,11,0,0,25,106,4.2,0,6,22,61,46,15,3,17,0,0,1,1,0,0,0,5,1,1,"100.0",43,2,2,"100.0",1,25,"25.0",0,25,2,16,"8.0",0,10,6,249,41.5,19,6,11,2,12,16.7,2,2,100,5,33,315,106,4.2,0,209,6,11.2,2,25,16,33,-2,2,1,0,1
"11/15","@NYG
      L",21,37,56.8,190,5.1,9.9,0,0,3,18,72.8,11,0,0,23,156,6.8,2,9,27,72,41,31,3,13,0,0,0,0,0,1,0,3,1,1,"100.0",40,0,0,"-",2,35,"17.5",0,20,0,0,"-",0,0,5,236,47.2,22,9,11,0,9,0,1,3,33.3,11,74,346,156,6.8,2,190,5.1,9.9,0,35,0,74,0,0,0,0,0
"11/1","DAL
      W",16,28,57.1,103,3.7,8.3,2,2,4,29,63.4,8,0,0,26,119,4.6,0,6,9,69,49,20,4,48,0,0,2,2,1,5,1,1,0,0,"-",0,1,1,"100.0",1,20,"20.0",0,20,2,22,"11.0",0,22,2,83,41.5,18,6,8,3,8,37.5,0,3,0,4,28,222,119,4.6,0,103,3.7,8.3,2,20,22,28,-2,2,2,0,2
"10/22","NYG
      W",25,43,58.1,346,8,14.4,2,1,3,13,91.1,16,0,0,26,96,3.7,1,8,21,49,33,16,3,22,1,0,2,2,0,3,0,4,1,2,"50.0",31,1,1,"100.0",2,38,"19.0",0,22,2,13,"6.5",0,11,5,255,51,27,8,16,4,13,30.8,1,2,50,7,75,442,96,3.7,1,346,8,14.4,2,38,13,75,2,1,2,1,0
