"Date","Game","Comp","PassAtt","CompPCT","PassYds","PassYPA","PassYPR","PassTD","OINT","OSCK","OSCKYDS","QBR","P1st","RushAtt","RushYds","RushYPA","RushTD","R1st","PA","Tckl","Solo","AstTckl","DSck","DSCKYds","INT","INTTD","FF","FumRec","FumTD","PassDef","Sfty","KPts","FGM","FGA","FGPct","FGLng","XPM","XPA","XPPct","KR","KRYds","KRAvg","KRTD","KRLng","PR","PRYds","PRAvg","PRTD","PRLng","Punts","PuntYds","PuntAvg","X1st","X3rdCon","X3rdAtt","X3rdPct","X4thCon","X4thAtt","X4thPct","Pen","PenYds","TotYds","PlusMinus","FUML.turnovers","PF"
2022-08-12,"SF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-19,"NO",19,32,59.4,296,9.3,15.7,3,3,1,3,82.7,9,34,141,4.1,0,6,28,56,39,17,3,19,0,0,1,1,0,3,0,3,0,1,0,0,3,3,100,4,110,27.5,0,50,1,7,7,0,7,2,88,44,19,6,15,40,2,3,66.7,8,69,437,-2,0,NA
2022-08-25,"KC",16,28.5,55.7,203.5,6.85,12.2,2,1.5,1,2.5,80.15,8,34,159.5,4.65,0.5,7.5,19,54.5,38,16.5,2.5,9.5,0.5,0,0.5,1,0,3,0,5.5,1,1.5,50,22.5,2.5,2.5,100,2.5,64,22.75,0,34,2,15,7.35,0,10.5,3,141.5,46.4,18.5,5,13,38.2,1,1.5,33.35,7,52.5,363,-0.5,0.5,NA
2022-09-11,"MIN",19.3333333333333,32,59.3666666666667,212,6.53333333333333,11.2666666666667,1.33333333333333,1.33333333333333,1.66666666666667,7,77.8,8.66666666666667,30,139,4.6,0.666666666666667,6.66666666666667,18.3333333333333,52,36.3333333333333,15.6666666666667,1.66666666666667,6.33333333333333,0.333333333333333,0,0.666666666666667,0.666666666666667,0,2.66666666666667,0,5,1,1.33333333333333,66.6666666666667,22.6666666666667,2,2,100,3,61.3333333333333,19.8333333333333,0,29,1.66666666666667,10,4.9,0,7,4,207,49.7,18,4.33333333333333,13,33.1666666666667,0.666666666666667,1.33333333333333,22.2333333333333,6.66666666666667,48,351,-0.666666666666667,0.333333333333333,NA
2022-09-18,"CHI",21,33.75,61.2,215.75,6.35,10.95,1,1.25,2.25,13.5,77.025,9.75,27,132,5,0.75,7,19.5,55.5,38.75,16.75,1.5,6.75,0.25,0,0.5,0.5,0,2.25,0,4,0.75,1,66.6666666666667,17,1.75,1.75,100,2.5,49.5,18.375,0,25.25,1.5,10.5,6.675,0,8.25,4,200,48.475,18.75,4,12,33.2,0.5,1.5,16.675,5.5,38.5,347.75,-1,0.5,7
2022-09-25,"TB",20.6,32,64.16,214.8,6.76,11.22,1.2,1,2.4,15.4,87.84,9.8,29.2,146.2,5.06,0.8,8.2,17.6,53.4,37.2,16.2,1.8,9.8,0.4,0,0.4,0.4,0,2.2,0,5,1,1.2,75,21.6,2,2,100,2.2,44.4,19.5,0,25,1.8,12.4,6.68,0,10.6,3.6,184.4,50.98,20.2,4.2,11.4,37.68,0.4,1.2,13.34,5,35.8,361,-0.8,0.6,17
2022-10-02,"NE",21.6666666666667,32.5,66.3166666666667,220.333333333333,6.81666666666667,10.9166666666667,1.33333333333333,1,2.16666666666667,14,90.5166666666667,10,28.5,133,4.66666666666667,0.666666666666667,7.33333333333333,16.6666666666667,52.8333333333333,36.8333333333333,16,2,11.5,0.333333333333333,0,0.666666666666667,0.666666666666667,0,2.33333333333333,0,4.5,0.833333333333333,1,75,18,2,2,100,1.83333333333333,37,19.5,0,20.8333333333333,1.83333333333333,13.8333333333333,7.31666666666667,0,11.1666666666667,4.16666666666667,210.166666666667,50.55,19.1666666666667,4.5,12,38.0666666666667,0.333333333333333,1,11.1166666666667,5.5,40.6666666666667,353.333333333333,-0.666666666666667,0.666666666666667,16
2022-10-09,"NYG",21.5714285714286,32.8571428571429,65.4142857142857,223.714285714286,6.84285714285714,11.0714285714286,1.42857142857143,1,2,13,90.3142857142857,10.2857142857143,29.4285714285714,142.428571428571,4.81428571428571,0.714285714285714,7.71428571428571,17.7142857142857,54.5714285714286,37.5714285714286,17,2.28571428571429,14.4285714285714,0.285714285714286,0,0.714285714285714,0.714285714285714,0,2,0,5.14285714285714,1,1.14285714285714,80,20.8571428571429,2.14285714285714,2.14285714285714,100,2,41.1428571428571,19.9166666666667,0,22.7142857142857,1.85714285714286,13.4285714285714,7.05714285714286,0,10.5714285714286,4.28571428571429,210.142857142857,49.3285714285714,19.8571428571429,4.71428571428571,12.2857142857143,38.7571428571429,0.428571428571429,1,23.8142857142857,5.28571428571429,40.5714285714286,366.142857142857,-0.714285714285714,0.714285714285714,18.75
2022-10-16,"NYJ",22,33.625,65.25,221.625,6.65,10.8,1.5,0.875,2,13.25,91.0625,10.875,28.25,136.375,4.8,0.625,7.375,18.875,54.375,38.125,16.25,2.125,13.125,0.25,0,0.625,0.625,0,1.875,0.125,5.5,1.125,1.25,83.3333333333333,24.25,2.125,2.125,100,2.125,42.625,19.6,0,22.125,1.75,13.125,7.55,0,10.625,4.125,199.375,48.325,20.125,4.625,12,38.9125,0.375,1,20.8375,5.5,40.125,358,-0.625,0.625,19.4
2022-10-23,"WAS",22.6666666666667,34.8888888888889,64.9111111111111,221.222222222222,6.44444444444444,10.6111111111111,1.44444444444444,0.777777777777778,2.22222222222222,15.7777777777778,90.3777777777778,10.6666666666667,27.3333333333333,127.888888888889,4.6,0.555555555555556,6.88888888888889,19.7777777777778,54.2222222222222,37.8888888888889,16.3333333333333,2.11111111111111,12.8888888888889,0.222222222222222,0,0.555555555555556,0.555555555555556,0,2.22222222222222,0.111111111111111,5.33333333333333,1.11111111111111,1.33333333333333,78.5714285714286,24.7777777777778,2,2,100,2,41.4444444444444,21.15,0,23.2222222222222,2.11111111111111,14.1111111111111,7.2,0,10.3333333333333,4.33333333333333,204.333333333333,47.4777777777778,19.5555555555556,4.55555555555556,12.4444444444444,37.3666666666667,0.444444444444444,1.33333333333333,21.3,5.66666666666667,40.3333333333333,349.111111111111,-0.666666666666667,0.666666666666667,17.8333333333333
2022-10-30,"BUF",22.7,34.9,64.99,218.5,6.35,10.39,1.5,0.7,2,14.2,91.24,10.6,25.8,118.9,4.46,0.5,6.4,20.1,56.9,37.8,19.1,2,11.9,0.3,0.1,0.5,0.5,0,2.6,0.1,5.1,1,1.2,78.5714285714286,22.3,2.1,2.1,100,1.8,37.3,21.15,0,20.9,2.1,14.3,7.28,0,10.9,4.4,204.7,46.89,19.2,4.1,11.8,33.63,0.4,1.3,19.17,6,43.2,337.4,-0.6,0.7,18.2857142857143
2022-11-06,"DET",22.3636363636364,34.4545454545455,64.8363636363636,215.909090909091,6.34545454545455,10.4181818181818,1.54545454545455,0.727272727272727,2,14.0909090909091,91.2545454545455,10.3636363636364,26.2727272727273,127,4.66363636363636,0.454545454545455,6.90909090909091,20.7272727272727,56.2727272727273,37.6363636363636,18.6363636363636,2,11,0.454545454545455,0.0909090909090909,0.545454545454545,0.454545454545455,0,2.90909090909091,0.0909090909090909,5.09090909090909,1,1.27272727272727,75,23.7272727272727,2.09090909090909,2.09090909090909,100,2,40,20.6666666666667,0,20.8181818181818,2,13.2727272727273,6.89090909090909,0,10.1818181818182,4.18181818181818,194.181818181818,46.6727272727273,19.3636363636364,4.27272727272727,11.8181818181818,35.1181818181818,0.363636363636364,1.36363636363636,17.4272727272727,6.18181818181818,44.5454545454545,342.909090909091,-0.454545454545455,0.636363636363636,18.125
2022-11-13,"DAL",22.4166666666667,35.1666666666667,63.8916666666667,221.5,6.36666666666667,10.6083333333333,1.5,0.916666666666667,1.91666666666667,13.5833333333333,88.1083333333333,10.4166666666667,26.1666666666667,125.25,4.625,0.416666666666667,6.83333333333333,20.25,56.3333333333333,37.3333333333333,19,1.83333333333333,10.0833333333333,0.5,0.0833333333333333,0.5,0.416666666666667,0,3,0.0833333333333333,4.91666666666667,1,1.25,77.7777777777778,23.8333333333333,1.91666666666667,1.91666666666667,100,1.91666666666667,39.4166666666667,21.9,0,21.8333333333333,1.91666666666667,13,7.15,0,10.1666666666667,3.91666666666667,180.583333333333,45.3666666666667,19.3333333333333,4.58333333333333,12.0833333333333,36.6333333333333,0.416666666666667,1.58333333333333,18.0583333333333,6.33333333333333,47.5833333333333,346.75,-0.583333333333333,0.583333333333333,17.1111111111111
2022-11-17,"TEN",21.7692307692308,34,64.3615384615385,220.461538461538,6.67692307692308,11.0230769230769,1.61538461538462,0.846153846153846,1.92307692307692,13.7692307692308,92.6153846153846,10.2307692307692,27.1538461538462,131.538461538462,4.67692307692308,0.461538461538462,7,20.8461538461538,57.4615384615385,38.1538461538462,19.3076923076923,1.84615384615385,9.53846153846154,0.615384615384615,0.0769230769230769,0.538461538461538,0.384615384615385,0,3.23076923076923,0.0769230769230769,5.07692307692308,1,1.30769230769231,75,24.1538461538462,2.07692307692308,2.07692307692308,100,2.15384615384615,44.3076923076923,21.7818181818182,0,22.1538461538462,2.07692307692308,14.4615384615385,7.21538461538462,0,10.3846153846154,3.92307692307692,179,44.9538461538462,19.3846153846154,4.69230769230769,12.1538461538462,37.3692307692308,0.461538461538462,1.53846153846154,24.3615384615385,6.30769230769231,47,352,-0.538461538461538,0.692307692307692,18.5
2022-11-27,"PHI",21.9285714285714,34.3571428571429,64.1571428571429,220.071428571429,6.59285714285714,10.9142857142857,1.64285714285714,0.785714285714286,1.85714285714286,13.6428571428571,92.7642857142857,10.2857142857143,26.5714285714286,126.142857142857,4.55,0.428571428571429,6.78571428571429,21.2857142857143,58.5,38.2857142857143,20.2142857142857,1.92857142857143,10.0714285714286,0.642857142857143,0.0714285714285714,0.5,0.357142857142857,0,3.07142857142857,0.0714285714285714,4.92857142857143,1,1.28571428571429,77.2727272727273,25.2142857142857,1.92857142857143,2,92.3076923076923,2.35714285714286,48.8571428571429,21.7666666666667,0,22.8571428571429,2.14285714285714,16.4285714285714,7.7,0,11.3571428571429,3.92857142857143,179.714285714286,45.1214285714286,19.0714285714286,4.85714285714286,12.2857142857143,38.2714285714286,0.428571428571429,1.57142857142857,22.6214285714286,6.21428571428571,46.5,346.214285714286,-0.428571428571429,0.642857142857143,18.3636363636364
2022-12-04,"CHI",21.6,33.7333333333333,64.4133333333333,221.133333333333,6.78,11.18,1.73333333333333,0.866666666666667,1.93333333333333,13.8666666666667,93.7266666666667,10.4,26.2,124.8,4.58,0.466666666666667,6.66666666666667,22.5333333333333,60,39,21,1.93333333333333,10.4666666666667,0.6,0.0666666666666667,0.533333333333333,0.4,0,3.06666666666667,0.0666666666666667,5.2,1.06666666666667,1.33333333333333,79.1666666666667,25.7333333333333,2,2.13333333333333,91.0714285714286,2.53333333333333,57.0666666666667,22.7384615384615,0,24.8666666666667,2,15.3333333333333,7.7,0,10.6,3.8,173.266666666667,44.88,19.0666666666667,4.6,11.9333333333333,36.6733333333333,0.466666666666667,1.53333333333333,27.78,6.06666666666667,45.7333333333333,345.933333333333,-0.466666666666667,0.6,19.5833333333333
2022-12-19,"LA",21.375,33.5625,64.01875,218.6875,6.725,11.1125,1.6875,0.8125,1.8125,13,93.225,10.4375,26.5625,127.9375,4.6375,0.5625,6.75,22.3125,59.625,38.6875,20.9375,1.8125,9.8125,0.6875,0.0625,0.5625,0.4375,0,3,0.0625,5.375,1.125,1.375,80.7692307692308,26.125,2,2.125,91.6666666666667,2.625,59.875,22.9357142857143,0,25.5,1.9375,15.3125,8.18666666666667,0,10.875,3.75,170.8125,44.86875,19.1875,4.6875,12,37.26875,0.5,1.5625,29.16875,5.8125,44.125,346.625,-0.25,0.5625,20.2307692307692
