"Date","Underdog","Favorite","UD.Comp","UD.PassAtt","UD.CompPCT","UD.PassYds","UD.PassYPA","UD.PassYPR","UD.PassTD","UD.OINT","UD.OSCK","UD.OSCKYDS","UD.QBR","UD.P1st","UD.RushAtt","UD.RushYds","UD.RushYPA","UD.RushTD","UD.R1st","UD.PA","UD.Tckl","UD.Solo","UD.AstTckl","UD.DSck","UD.DSCKYds","UD.INT","UD.INTTD","UD.FF","UD.FumRec","UD.FumTD","UD.PassDef","UD.Sfty","UD.KPts","UD.FGM","UD.FGA","UD.FGPct","UD.FGLng","UD.XPM","UD.XPA","UD.XPPct","UD.KR","UD.KRYds","UD.KRAvg","UD.KRTD","UD.KRLng","UD.PR","UD.PRYds","UD.PRAvg","UD.PRTD","UD.PRLng","UD.Punts","UD.PuntYds","UD.PuntAvg","UD.1st","UD.3rdCon","UD.3rdAtt","UD.3rdPct","UD.4thCon","UD.4thAtt","UD.4thPct","UD.Pen","UD.PenYds","UD.TotYds","UD.PlusMinus","UD.FUML.turnovers"
2018-10-14,"OAK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-14,"WAS","CAR",20.875,32.25,64.3,225.25,7.225,12.0875,1.375,0.625,2.625,16.375,96.2125,11.25,27.375,116.875,4.1375,0.625,6,23.125,57.625,37.875,19.75,2,10.5,0.75,0,0.625,0.5,0,4,0,7,1.75,2.125,78.125,0,1.75,1.75,100,2,34.5,17.7571428571429,0,18.625,1.875,15.875,7.44285714285714,0,10,4.375,198.125,45.125,20.375,4.125,12.5,32.5125,0.75,1.5,33.3375,7,59.375,342.125,0,0.625
2018-10-14,"DEN","LA",23.4444444444444,36.7777777777778,63.5333333333333,240.333333333333,6.5,10.8777777777778,1.11111111111111,1.11111111111111,2.33333333333333,14.3333333333333,80.8666666666667,11.5555555555556,25.1111111111111,127.222222222222,5.16666666666667,1.11111111111111,7.33333333333333,24.8888888888889,53.2222222222222,39,14.2222222222222,2.55555555555556,17.7777777777778,0.555555555555556,0,0.555555555555556,0.333333333333333,0,4.11111111111111,0.111111111111111,7.66666666666667,1.88888888888889,2,95.2428571428571,0,2,2,100,1.77777777777778,39.8888888888889,23.0714285714286,0,21.2222222222222,2.11111111111111,20.3333333333333,8.77777777777778,0.111111111111111,14,5.11111111111111,225.777777777778,44.6,20.8888888888889,5.33333333333333,13.5555555555556,38.5888888888889,0.333333333333333,0.777777777777778,18.5222222222222,8.44444444444444,76.5555555555556,367.555555555556,0,0.111111111111111
2018-10-14,"DAL","JAC",21.3333333333333,34,62.8777777777778,187.111111111111,5.67777777777778,9.91111111111111,0.888888888888889,1,3.11111111111111,19.3333333333333,78.5444444444444,9.44444444444444,24.5555555555556,108.555555555556,4.44444444444444,0.333333333333333,6.22222222222222,20.2222222222222,59.3333333333333,40.6666666666667,18.6666666666667,2.22222222222222,15,0.444444444444444,0,0.777777777777778,0.555555555555556,0,4.55555555555556,0,6.44444444444444,1.77777777777778,2,77.7777777777778,0,1.11111111111111,1.11111111111111,100,1.22222222222222,33.2222222222222,25.84,0,16,2.33333333333333,10.4444444444444,4.2875,0,9.77777777777778,5.33333333333333,241.111111111111,44.7444444444444,17.6666666666667,4.11111111111111,13.3333333333333,30.6222222222222,0.555555555555556,1.11111111111111,50,7.88888888888889,66.6666666666667,295.666666666667,0,0.777777777777778
2018-10-14,"TEN","BAL",18.8888888888889,31.2222222222222,60.3444444444444,185.111111111111,5.78888888888889,10.4,1,0.777777777777778,2.33333333333333,15.2222222222222,79.8222222222222,9.77777777777778,26.2222222222222,91.2222222222222,3.44444444444444,0.222222222222222,4.44444444444444,19.5555555555556,61,43.7777777777778,17.2222222222222,2.11111111111111,14.7777777777778,0.666666666666667,0,1.11111111111111,0.333333333333333,0,4.22222222222222,0,6.11111111111111,1.66666666666667,1.77777777777778,96.4285714285714,0,1.11111111111111,1.11111111111111,100,1.66666666666667,50.4444444444444,32.2,0.111111111111111,30.4444444444444,2.22222222222222,15.2222222222222,6.83333333333333,0,11.4444444444444,5.22222222222222,245.222222222222,47.1777777777778,16.6666666666667,5.11111111111111,14.2222222222222,36.2222222222222,0.777777777777778,1.66666666666667,29.6333333333333,7.88888888888889,68.8888888888889,276.333333333333,0,0.444444444444444
2018-10-14,"KC","NE",23.7777777777778,36.6666666666667,65.4555555555555,287,8.06666666666667,12.5666666666667,2.33333333333333,0.555555555555556,1.22222222222222,4.66666666666667,103.711111111111,14.6666666666667,24.3333333333333,92,3.7,0.666666666666667,5.11111111111111,23.1111111111111,52.6666666666667,39.1111111111111,13.5555555555556,2,10.5555555555556,1.11111111111111,0.333333333333333,0.666666666666667,0.333333333333333,0,4.44444444444444,0,8.66666666666667,1.77777777777778,1.77777777777778,100,0,3.33333333333333,3.33333333333333,100,2.11111111111111,49.5555555555556,21.9,0,22.5555555555556,1.88888888888889,30.4444444444444,16.3555555555556,0.111111111111111,29,3.11111111111111,143.111111111111,46.4111111111111,22.3333333333333,5.77777777777778,11.8888888888889,46.9,0.555555555555556,0.777777777777778,29.6333333333333,8.22222222222222,76.8888888888889,379,0,0.111111111111111
2018-10-15,"SF","GB",22,34.8888888888889,63.3444444444444,251.888888888889,7.21111111111111,12.7,1.22222222222222,1.33333333333333,2.66666666666667,22.5555555555556,84.8,13,27.4444444444444,120.222222222222,4.33333333333333,1,6.77777777777778,25.4444444444444,54.5555555555556,40.2222222222222,14.3333333333333,1.66666666666667,10.7777777777778,0.222222222222222,0.111111111111111,0.666666666666667,0.333333333333333,0,3.77777777777778,0,6.77777777777778,1.77777777777778,1.88888888888889,87.5,0,1.44444444444444,1.55555555555556,92.8571428571429,2.77777777777778,72.1111111111111,24.65,0,33.3333333333333,2.66666666666667,17.1111111111111,5.66666666666667,0,12.5555555555556,4.33333333333333,184.111111111111,42.6333333333333,22.7777777777778,5.44444444444444,12.6666666666667,41.3666666666667,0.666666666666667,1,44.4444444444444,8.33333333333333,75.4444444444444,372.111111111111,0,0.888888888888889
2018-10-18,"ARI","DEN",15.7,27.3,56.89,140.9,5.09,10.04,0.7,0.7,2,13.1,72.24,6.7,21.4,73.4,3.43,0.8,4,19.5,65.3,49.6,15.7,3.2,22.1,1.2,0.1,1.7,1.6,0.4,4.4,0,4.3,0.8,1.2,77.7833333333333,0,1.9,1.9,100,1.6,34.4,21.5166666666667,0,15,2,19.7,8.76666666666667,0,13.9,6.5,307.8,47.83,12.3,2.5,11.4,21.03,0.2,0.6,20,7.7,60.8,214.3,0,0.5
2018-10-21,"TEN","LAC",18,29.6,60.98,171.7,5.55,10.53,0.9,0.7,3.2,20.3,80.85,9.3,25,87.6,3.49,0.2,4.1,19.7,61.6,43.9,17.7,1.9,13.3,0.7,0,1,0.3,0,4.4,0,5.5,1.5,1.6,96.4285714285714,0,1,1,100,1.6,47.4,30.4571428571429,0.1,29.4,2.1,13.7,6.15,0,10.3,5.6,258.2,46.63,15.7,4.7,13.8,33.6,0.7,1.5,26.67,7.5,65.5,259.3,0,0.4
2018-10-21,"CHI","NE",23.4,35,68.12,240.2,7.27,11.03,1.8,1,2,12.1,94.4,11.7,27.9,119.3,4.21,0.8,6.7,21.4,51.1,39.9,11.2,3.8,20.6,1.5,0.4,1.1,0.5,0,4.1,0,8,1.7,2.2,75.84,2.2,2.9,2.9,100,1.6,33.3,20.1111111111111,0,19.3,2.5,22.7,8.31111111111111,0,13.3,3.5,166.6,47.46,21.9,5.6,13,43.86,0.5,1.1,43.33,7.5,69,359.5,-0.2,0.7
2018-10-21,"BUF","IND",16.6,30.5,54.77,155.9,5.07,10.82,1.1,1.2,4,28.3,68.33,7.9,27.6,113.4,4.17,0.7,6.2,23.6,57.5,42.1,15.4,2.3,12.8,0.7,0,1.6,0.7,0,5.2,0,5.1,1.3,1.5,89.5875,0,1.2,1.3,93.75,1.7,40,22.475,0,20.6,2.4,20.9,8.09,0,12.4,5.8,257.6,44.4,16.5,4.5,14,32.77,0.5,0.9,26.67,8.6,69.8,269.3,0,0.2
2018-10-21,"HOU","JAC",21.2,34.5,60.94,243,6.88,11.99,1.5,1,3,14.9,85.85,12.9,27.4,106.9,3.87,0.5,4.9,18.7,59.5,43.2,16.3,1.7,12.4,1.1,0.1,0.7,0.5,0.1,5.4,0,7,1.7,2.2,78.3333333333333,0,1.9,2,95,2,49.8,24.7857142857143,0,20.9,2.6,19.9,7.93,0,11.6,4.7,204.7,44.18,20.8,4.1,12.4,32.82,0.7,1.2,41.67,7.6,56.2,349.9,0,0.5
2018-10-21,"MIA","DET",22.4,34.4,65.82,222.7,6.64,10.87,1.7,1.2,2.3,16.9,89.12,11.1,23.2,104.6,4.5,0.5,4.8,23.2,65,39.3,25.7,2,12.1,1.5,0,0.5,0.4,0,4.3,0,6.8,1.6,1.8,91.6714285714286,0,2,2.1,96.3,2.2,64.5,31.75,0.1,31.2,2.1,22.3,10.9714285714286,0.1,14.2,5,232.5,46.54,17.9,3.8,12.6,28.54,0.6,1.1,33.34,7,57.4,327.3,0,0.7
2018-10-21,"NYJ","MIN",17.6,29.1,60.87,189.1,6.59,11.82,1.3,1,2.3,13.4,83.28,9.7,27.5,106.5,3.56,0.6,4.6,18.6,57.2,42.2,15,2.3,16,1.5,0.2,1.3,0.7,0,5.6,0,8.8,2.3,2.4,96.67,0,1.9,2.1,81.25,1.8,36.9,21.2222222222222,0,21.6,2.1,33.4,14.0888888888889,0.1,20.9,4.9,237.5,47.45,15.6,4.9,13.5,35.88,0.4,0.9,21.67,7.2,58.4,295.6,0,0.8
2018-10-21,"CAR","PHI",22.8888888888889,35,65.0555555555556,237.444444444444,6.81111111111111,10.9777777777778,1.66666666666667,0.666666666666667,1.66666666666667,10.4444444444444,93.4,13.2222222222222,27.7777777777778,129.444444444444,4.64444444444444,1.22222222222222,7.66666666666667,23.3333333333333,54.1111111111111,38,16.1111111111111,1.88888888888889,10.4444444444444,1,0,0.777777777777778,0.333333333333333,0.111111111111111,4.33333333333333,0,6.77777777777778,1.44444444444444,1.55555555555556,87.5,0,2.44444444444444,2.55555555555556,88.8888888888889,1.77777777777778,36,20.8833333333333,0,17,1.77777777777778,16.4444444444444,6.41111111111111,0,10.6666666666667,4,181.333333333333,45.2444444444444,23.1111111111111,5.22222222222222,12.1111111111111,42.8111111111111,0.444444444444444,0.777777777777778,38.8888888888889,7,57.8888888888889,366.888888888889,0,0.555555555555556
2018-10-21,"CLE","TB",19.1,35.1,55.04,215.7,6.25,12.48,1,0.8,3.4,22.7,77.6,10.1,30.9,134.1,4.35,1.2,6.7,19.7,59.5,41,18.5,2.8,16,1.2,0.1,1.1,0.9,0,6.3,0.1,5.5,1.4,1.8,79.6333333333333,0,1.3,1.6,75,2.7,59.6,22.0222222222222,0,23,3.6,23.9,6.91,0,12.5,7.6,326.1,42.5,18.8,4.9,15.6,31.12,0.6,1.3,38.33,7.9,69.5,349.8,0,0.4
2018-10-21,"NO","BAL",24.5555555555556,32.4444444444444,74.9,251.222222222222,7.61111111111111,10.8,1.44444444444444,0.444444444444444,1.77777777777778,12.8888888888889,102.355555555556,12.1111111111111,28.7777777777778,126.222222222222,4.3,2,9.33333333333333,20.7777777777778,55.5555555555556,39.2222222222222,16.3333333333333,2.88888888888889,18.4444444444444,0.555555555555556,0.111111111111111,1.22222222222222,0.666666666666667,0,3.66666666666667,0,8.11111111111111,2,2.11111111111111,96.3,0,2.11111111111111,2.22222222222222,97.1428571428571,2.33333333333333,58.5555555555556,25.4375,0,26.7777777777778,2,9.77777777777778,3.47777777777778,0,5.66666666666667,2.55555555555556,122.777777777778,48,23.7777777777778,4.88888888888889,11.6666666666667,42.0777777777778,0.888888888888889,1.11111111111111,66.6666666666667,6.22222222222222,63.2222222222222,377.444444444444,0,0.888888888888889
2018-10-21,"SF","LA",21.4,33.7,63.97,249.4,7.48,12.96,1.3,1.3,2.6,22.1,87.85,12.5,27.7,125.6,4.48,1,7,26.2,54.6,40.5,14.1,1.8,11.7,0.2,0.1,0.6,0.3,0,3.5,0,7.3,1.9,2,88.8888888888889,0,1.6,1.7,93.75,3,78.7,24.9777777777778,0,33.2,2.5,15.4,5.1,0,11.3,4.2,178.3,42.57,22.3,5.1,12.3,39.45,0.6,0.9,40,7.7,68.9,375,0,1
2018-10-21,"WAS","DAL",20.8888888888889,32.6666666666667,63.6333333333333,217.555555555556,6.9,11.6111111111111,1.44444444444444,0.555555555555556,2.66666666666667,15.3333333333333,95.3111111111111,11.1111111111111,27.4444444444444,118.555555555556,4.2,0.555555555555556,6.11111111111111,22.4444444444444,56.6666666666667,37.6666666666667,19,1.88888888888889,10,0.777777777777778,0,0.888888888888889,0.666666666666667,0,3.66666666666667,0,7.44444444444444,1.88888888888889,2.22222222222222,80.5555555555556,0,1.77777777777778,1.77777777777778,100,2,33.3333333333333,17.0375,0,18.5555555555556,1.77777777777778,15.2222222222222,7.7625,0,10,4.33333333333333,194.333333333333,44.6666666666667,20.1111111111111,4.44444444444444,12.8888888888889,33.7666666666667,0.777777777777778,1.55555555555556,35.1888888888889,6.77777777777778,57.5555555555556,336.111111111111,0,0.555555555555556
2018-10-21,"CIN","KC",23.6,37.2,63.8,265.9,7.21,11.8,2.1,1,1.5,11.7,94.13,13.8,23.5,91.2,4.03,0.8,5,23.8,61.3,42.4,18.9,2.6,15.7,0.8,0.1,0.9,0.6,0.2,5.4,0,8.3,1.8,2,85.1888888888889,0,2.9,3,96.67,2.1,56,26.5625,0,26.1,1.8,14.7,7.41,0,9.9,4.6,197.1,41.52,21.6,4.6,12.1,38.13,0.3,0.4,20,7.5,64.8,357.1,0,0.2
2018-10-22,"NYG","ATL",24.3,38.2,64.41,238.6,6.44,10.82,1,0.6,2.6,20.1,87.01,11.9,22,97,4.44,0.8,4.7,23.2,58,39.9,18.1,1.6,10.2,0.7,0,0.6,0.3,0,5.3,0,7.3,2,2.1,96.3,0,1.3,1.5,86.1111111111111,2.1,47.6,22.5444444444444,0,23.1,3,23.8,5.85555555555556,0.1,13.5,5,230.9,46.7,18.8,4.8,13.2,34.76,0.4,1.1,20,5.6,48.7,335.6,0,0.6
2018-10-25,"MIA","HOU",22.3636363636364,34.0909090909091,66.2909090909091,222,6.66363636363636,10.8727272727273,1.72727272727273,1.09090909090909,2.45454545454545,17.5454545454545,91.4636363636364,11.1818181818182,22.8181818181818,104.818181818182,4.6,0.545454545454545,4.72727272727273,24,64.0909090909091,39.7272727272727,24.3636363636364,1.90909090909091,11.7272727272727,1.36363636363636,0,0.636363636363636,0.363636363636364,0,4.09090909090909,0,6.45454545454545,1.45454545454545,1.72727272727273,80.2125,0,2.09090909090909,2.18181818181818,96.67,2.27272727272727,65.3636363636364,30.9666666666667,0.0909090909090909,30.9090909090909,2,22,11.975,0.0909090909090909,14.6363636363636,4.90909090909091,227.909090909091,46.4454545454545,18,4,12.4545454545455,30.9,0.545454545454545,1,30.3090909090909,6.72727272727273,56.7272727272727,326.818181818182,0,0.636363636363636
2018-10-28,"CAR","BAL",23.1,35.4,64.96,238.7,6.77,10.96,1.7,0.6,1.7,11.3,94.19,13.2,26.7,128.6,4.89,1.2,7.5,22.7,55.4,39.2,16.2,2.1,12,0.9,0,0.9,0.4,0.1,4.2,0,6.2,1.3,1.4,87.5,0,2.3,2.5,85,1.9,39.3,21.1857142857143,0,18.5,1.8,16,6.37,0,10.5,4.1,184.1,44.9,22.7,5.2,12,43.08,0.5,0.8,45,6.8,59.9,367.3,0,0.5
2018-10-28,"NYJ","CHI",17.5454545454545,30.2727272727273,59.0181818181818,189.363636363636,6.40909090909091,11.8454545454545,1.27272727272727,1.18181818181818,2.36363636363636,13.4545454545455,78.8363636363636,9.45454545454546,27.1818181818182,103.272727272727,3.50909090909091,0.636363636363636,4.90909090909091,20.2727272727273,56.7272727272727,41.9090909090909,14.8181818181818,2.18181818181818,15.7272727272727,1.36363636363636,0.181818181818182,1.18181818181818,0.636363636363636,0,5.81818181818182,0,8.45454545454546,2.18181818181818,2.27272727272727,96.9727272727273,0,1.90909090909091,2.09090909090909,83.3333333333333,2.18181818181818,51.0909090909091,22.32,0,24.4545454545455,2.09090909090909,31.0909090909091,13.08,0.0909090909090909,19.7272727272727,5.18181818181818,250.181818181818,47.4181818181818,15.6363636363636,4.63636363636364,13.4545454545455,34.0181818181818,0.454545454545455,1,24.2454545454545,7.27272727272727,59.5454545454545,292.636363636364,0,0.818181818181818
2018-10-28,"TB","CIN",27,40.5,67.19,332.2,8.5,13.01,2.3,1.3,2.1,12.9,100.14,17.3,24.5,83.8,3.48,0.7,4.2,29.2,56.7,45.7,11,2.1,11.9,0.2,0,1,0.7,0.1,3.9,0,7.1,1.5,1.8,88.9,0,2.6,3.1,85.01,2.9,58.4,19.2333333333333,0,22.5,1.8,9.9,4.67777777777778,0,6.5,3.7,158.8,42.45,24.3,5.2,12,43.55,0.7,0.9,53.33,6.9,68.5,416,0,0.6
2018-10-28,"SEA","DET",19,30.5,63.68,212.9,7.03,12.35,1.8,0.6,2.9,19.9,98.96,9.7,26.8,114.5,4.23,0.6,5.7,21.1,58.2,41.1,17.1,2.7,18.9,0.9,0,0.7,0.5,0.1,4.4,0,6.1,1.3,1.6,88.8888888888889,0,2.2,2.4,92.5888888888889,2.9,66.7,22.2,0,25.9,2.6,15,4.72,0,8.7,5.3,248.8,46.58,17.4,5,12.9,37.27,0.3,0.7,25,8.1,61.3,327.4,0,0.3
2018-10-28,"DEN","KC",22.8181818181818,35.8181818181818,63.7272727272727,239.818181818182,6.70909090909091,11.2181818181818,1.27272727272727,1.09090909090909,2.27272727272727,15,84.1454545454545,11.4545454545455,24.9090909090909,121.454545454545,4.92727272727273,1.09090909090909,6.81818181818182,23.3636363636364,54.2727272727273,39.6363636363636,14.6363636363636,3.09090909090909,20.6363636363636,0.818181818181818,0.181818181818182,0.727272727272727,0.454545454545455,0,4.72727272727273,0.0909090909090909,7.81818181818182,1.81818181818182,1.90909090909091,96.3,0,2.36363636363636,2.36363636363636,100,1.81818181818182,40.4545454545455,22.7222222222222,0,21.3636363636364,2,18.7272727272727,8.67,0.0909090909090909,12.8181818181818,5.09090909090909,223.818181818182,44.2909090909091,20.5454545454545,5.09090909090909,13.1818181818182,37.8,0.272727272727273,0.727272727272727,15.1545454545455,7.90909090909091,72.7272727272727,361.272727272727,0,0.0909090909090909
2018-10-28,"NYG","WAS",24.5454545454545,38.1818181818182,65.0181818181818,250.727272727273,6.74545454545455,11.1818181818182,1,0.545454545454545,2.72727272727273,20.7272727272727,89.4454545454545,12.1818181818182,21.8181818181818,93.7272727272727,4.30909090909091,0.818181818181818,4.81818181818182,23.1818181818182,57.8181818181818,40.3636363636364,17.4545454545455,1.72727272727273,11.3636363636364,0.636363636363636,0,0.636363636363636,0.363636363636364,0,5,0,7.18181818181818,2,2.09090909090909,96.67,0,1.18181818181818,1.36363636363636,86.1111111111111,2.27272727272727,50.7272727272727,22.34,0,23.2727272727273,2.90909090909091,24.2727272727273,6.72,0.0909090909090909,14.1818181818182,4.90909090909091,224.727272727273,46.1636363636364,19,4.81818181818182,13.0909090909091,35.3909090909091,0.363636363636364,1.09090909090909,18.1818181818182,5.45454545454545,49.5454545454545,344.454545454545,0,0.545454545454545
2018-10-28,"CLE","PIT",19.4545454545455,35,56.1818181818182,213,6.18181818181818,12.1909090909091,1.09090909090909,0.727272727272727,3.54545454545455,23.2727272727273,80.0363636363636,9.90909090909091,30.1818181818182,132.727272727273,4.42727272727273,1.18181818181818,6.72727272727273,20.2727272727273,60.1818181818182,42.6363636363636,17.5454545454545,2.90909090909091,16.6363636363636,1.27272727272727,0.0909090909090909,1.18181818181818,1,0,6.45454545454545,0.181818181818182,5.27272727272727,1.27272727272727,1.63636363636364,79.6333333333333,0,1.45454545454545,1.72727272727273,77.7777777777778,2.63636363636364,58,21.92,0,23.6363636363636,3.45454545454545,25.9090909090909,8.37272727272727,0,14.2727272727273,7.72727272727273,338.727272727273,43.3363636363636,18.6363636363636,4.72727272727273,15.4545454545455,30.2363636363636,0.545454545454545,1.36363636363636,34.8454545454545,8.45454545454546,73.5454545454545,345.727272727273,0,0.454545454545455
2018-10-28,"OAK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-28,"ARI","SF",16.1818181818182,28.3636363636364,56.6090909090909,142.090909090909,4.98181818181818,9.96363636363636,0.727272727272727,0.909090909090909,2.36363636363636,15.5454545454545,69.6909090909091,6.81818181818182,21.3636363636364,73,3.41818181818182,0.727272727272727,4,21.8181818181818,64.0909090909091,48.4545454545455,15.6363636363636,3.09090909090909,21.0909090909091,1.18181818181818,0.0909090909090909,1.54545454545455,1.45454545454545,0.363636363636364,4.18181818181818,0,4.27272727272727,0.818181818181818,1.18181818181818,80.9571428571429,0,1.81818181818182,1.81818181818182,100,1.90909090909091,38.2727272727273,20.6428571428571,0,15.6363636363636,2,19.4545454545455,8.74,0,13.4545454545455,6.45454545454545,307.454545454545,48.0909090909091,12.4545454545455,2.63636363636364,11.6363636363636,21.7181818181818,0.181818181818182,0.636363636363636,18.1818181818182,7.63636363636364,59.3636363636364,215.090909090909,0,0.636363636363636
2018-10-28,"GB","LA",24.3,41.6,58.37,287.5,6.87,12.79,2,0.6,3.4,22.9,91.58,13.9,23.7,93.4,4.08,0.5,6,24.1,53.6,38.7,14.9,2.3,15.4,0.9,0.2,0.9,0.6,0,3.2,0,8.7,2.1,2.6,89.2555555555556,0,2.4,2.6,83.3333333333333,2.8,54.8,18.5444444444444,0,19.8,2.1,13.4,4.46,0,7,4,182.3,45.2888888888889,22.2,5.8,14.2,39.63,0.6,1.5,26.67,8.4,76.8,380.9,0,0.7
2018-10-28,"MIN","NO",27.4545454545455,40.2727272727273,67.8454545454545,257.090909090909,6.39090909090909,10.1,1.90909090909091,0.363636363636364,2.81818181818182,19.3636363636364,98.9909090909091,13.7272727272727,24.7272727272727,94.6363636363636,3.67272727272727,0.636363636363636,4.72727272727273,20.9090909090909,52.8181818181818,39,13.8181818181818,3.18181818181818,24.9090909090909,1,0.0909090909090909,0.909090909090909,0.454545454545455,0.0909090909090909,4.72727272727273,0,6.81818181818182,1.54545454545455,2.36363636363636,68.5,0,2.18181818181818,2.18181818181818,100,1.54545454545455,39.8181818181818,25.4125,0,22.2727272727273,3,22.8181818181818,8.17,0,12.9090909090909,5.18181818181818,231.818181818182,44.3,20.1818181818182,5.54545454545455,14.8181818181818,35.8818181818182,0.545454545454545,1,36.3636363636364,6.36363636363636,51.2727272727273,351.727272727273,0,0.818181818181818
2018-10-28,"JAC","PHI",23.4545454545455,37,63.7454545454545,239.090909090909,6.41818181818182,10.8090909090909,1,1.09090909090909,3.27272727272727,18.1818181818182,80.8727272727273,12.8181818181818,25.7272727272727,105.454545454545,4.13636363636364,0.818181818181818,5.72727272727273,17.8181818181818,51,41.4545454545455,9.54545454545454,2.63636363636364,17.6363636363636,0.363636363636364,0.0909090909090909,0.454545454545455,0.454545454545455,0.0909090909090909,3.45454545454545,0.0909090909090909,5.27272727272727,1.18181818181818,1.36363636363636,81.25,0,1.72727272727273,1.72727272727273,100,2.09090909090909,38.5454545454545,19.1909090909091,0,24.0909090909091,2.27272727272727,16.8181818181818,6.40909090909091,0,13.0909090909091,4.63636363636364,194.636363636364,41.7818181818182,19.6363636363636,6.27272727272727,14.3636363636364,43.4,0.727272727272727,1.36363636363636,38.7909090909091,6.90909090909091,65.8181818181818,344.545454545455,0,0.818181818181818
2018-10-29,"BUF","NE",16.9090909090909,30.5454545454545,55.6545454545455,157,5.1,10.6363636363636,1,1.36363636363636,3.81818181818182,26.3636363636364,65.7363636363636,8,27.0909090909091,115.363636363636,4.34545454545455,0.636363636363636,6.18181818181818,24.8181818181818,56.6363636363636,42.2727272727273,14.3636363636364,2.09090909090909,11.6363636363636,0.636363636363636,0,1.45454545454545,0.636363636363636,0,4.81818181818182,0.0909090909090909,4.90909090909091,1.27272727272727,1.45454545454545,90.7444444444444,0,1.09090909090909,1.18181818181818,93.75,1.81818181818182,40.7272727272727,21.7555555555556,0,20.7272727272727,2.18181818181818,19,8.09,0,11.2727272727273,5.63636363636364,251,44.5727272727273,16.3636363636364,4.27272727272727,13.5454545454545,31.8090909090909,0.454545454545455,0.909090909090909,24.2454545454545,8.45454545454546,68.8181818181818,272.363636363636,0,0.363636363636364
2018-11-01,"SF","OAK",20.25,32.6666666666667,62.1083333333333,231.25,7.08333333333333,12.875,1.25,1.25,3.08333333333333,25,84.875,11.8333333333333,27.6666666666667,122.5,4.4,0.833333333333333,6.91666666666667,26.5833333333333,54.3333333333333,41,13.3333333333333,1.83333333333333,12.0833333333333,0.25,0.0833333333333333,0.583333333333333,0.333333333333333,0,3.33333333333333,0.0833333333333333,7,1.83333333333333,1.91666666666667,90.9090909090909,0,1.5,1.58333333333333,95,2.75,71.6666666666667,24.7090909090909,0,32,2.5,16,5.41666666666667,0,11.1666666666667,4.5,185.666666666667,41.5333333333333,21.25,4.91666666666667,12.3333333333333,38.125,0.5,0.833333333333333,33.3333333333333,7,63.1666666666667,353.75,0,1
2018-11-04,"PIT","BAL",24.3636363636364,37.7272727272727,64.5454545454545,286.818181818182,7.83636363636364,12.7454545454545,2.09090909090909,1,1.72727272727273,11.3636363636364,98.3636363636364,13.7272727272727,24.6363636363636,99.1818181818182,3.78181818181818,1.36363636363636,5.63636363636364,24.2727272727273,58.9090909090909,39.8181818181818,19.0909090909091,3.45454545454545,22.5454545454545,0.818181818181818,0.0909090909090909,1.18181818181818,0.727272727272727,0.0909090909090909,4.09090909090909,0.181818181818182,6.18181818181818,1.18181818181818,1.45454545454545,72.2222222222222,0,2.63636363636364,2.90909090909091,93.33,2.54545454545455,49.8181818181818,19.0909090909091,0,23.1818181818182,1.90909090909091,18.0909090909091,9.2,0,10,4.81818181818182,212.090909090909,44.3454545454545,22.0909090909091,4.81818181818182,12.4545454545455,38.5090909090909,0.363636363636364,0.636363636363636,27.2727272727273,9.27272727272727,83.8181818181818,386,0,0.454545454545455
2018-11-04,"BUF","CHI",17.5,31.4166666666667,55.8916666666667,167.833333333333,5.25833333333333,10.8333333333333,0.916666666666667,1.33333333333333,3.75,26.3333333333333,66.3,8.41666666666667,26.4166666666667,109.583333333333,4.18333333333333,0.583333333333333,5.91666666666667,24.8333333333333,57.0833333333333,42.8333333333333,14.25,2.08333333333333,11.75,0.583333333333333,0,1.41666666666667,0.583333333333333,0,4.75,0.0833333333333333,5,1.33333333333333,1.5,91.67,0,1,1.08333333333333,93.75,1.91666666666667,42.5833333333333,21.68,0,21.4166666666667,2.16666666666667,20.1666666666667,8.85454545454546,0,12.9166666666667,5.58333333333333,246.583333333333,44.1583333333333,16.3333333333333,4.25,13.5833333333333,31.5416666666667,0.416666666666667,1,22.225,8.25,67.3333333333333,277.416666666667,0,0.416666666666667
