"","Date","Time (ET)","Where","Favorite","FavDiv","Underdog","UDDiv","Spread","OULine","FavScore","UDogScore","OT","Differential","Total","OverUnder","SpreadWin","Winner","SpreadWinTeam","WinTeam","Fav.Comp","Fav.PassAtt","Fav.CompPCT","Fav.PassYds","Fav.PassYPA","Fav.PassYPR","Fav.PassTD","Fav.OINT","Fav.OSCK","Fav.OSCKYDS","Fav.QBR","Fav.P1st","Fav.RushAtt","Fav.RushYds","Fav.RushYPA","Fav.RushTD","Fav.R1st","Fav.PA","Fav.Tckl","Fav.Solo","Fav.AstTckl","Fav.DSck","Fav.DSCKYds","Fav.INT","Fav.INTTD","Fav.FF","Fav.FumRec","Fav.FumTD","Fav.PassDef","Fav.Sfty","Fav.KPts","Fav.FGM","Fav.FGA","Fav.FGPct","Fav.FGLng","Fav.XPM","Fav.XPA","Fav.XPPct","Fav.KR","Fav.KRYds","Fav.KRAvg","Fav.KRTD","Fav.KRLng","Fav.PR","Fav.PRYds","Fav.PRAvg","Fav.PRTD","Fav.PRLng","Fav.Punts","Fav.PuntYds","Fav.PuntAvg","Fav.X1st","Fav.X3rdCon","Fav.X3rdAtt","Fav.X3rdPct","Fav.X4thCon","Fav.X4thAtt","Fav.X4thPct","Fav.Pen","Fav.PenYds","Fav.TotYds","Fav.PlusMinus","Fav.FUML.turnovers","UD.Comp","UD.PassAtt","UD.CompPCT","UD.PassYds","UD.PassYPA","UD.PassYPR","UD.PassTD","UD.OINT","UD.OSCK","UD.OSCKYDS","UD.QBR","UD.P1st","UD.RushAtt","UD.RushYds","UD.RushYPA","UD.RushTD","UD.R1st","UD.PA","UD.Tckl","UD.Solo","UD.AstTckl","UD.DSck","UD.DSCKYds","UD.INT","UD.INTTD","UD.FF","UD.FumRec","UD.FumTD","UD.PassDef","UD.Sfty","UD.KPts","UD.FGM","UD.FGA","UD.FGPct","UD.FGLng","UD.XPM","UD.XPA","UD.XPPct","UD.KR","UD.KRYds","UD.KRAvg","UD.KRTD","UD.KRLng","UD.PR","UD.PRYds","UD.PRAvg","UD.PRTD","UD.PRLng","UD.Punts","UD.PuntYds","UD.PuntAvg","UD.X1st","UD.X3rdCon","UD.X3rdAtt","UD.X3rdPct","UD.X4thCon","UD.X4thAtt","UD.X4thPct","UD.Pen","UD.PenYds","UD.TotYds","UD.PlusMinus","UD.FUML.turnovers"
"1",2021-09-09,08:20:00,"Home","TB","NFC South","DAL","NFC East",-8.5,52,31,29,"No",2,60,"O","Underdog","Favorite","DAL","TB",22,40,55.3,207,5.2,10.2333333333333,0.666666666666667,1.66666666666667,3.66666666666667,23,60.9333333333333,11.6666666666667,18.6666666666667,32.6666666666667,1.66666666666667,0.666666666666667,2.33333333333333,23,64.6666666666667,42,22.6666666666667,2,16.6666666666667,1.66666666666667,0.333333333333333,1.33333333333333,1.33333333333333,0,4,0,2.66666666666667,0.666666666666667,1.33333333333333,50,28.3333333333333,0.666666666666667,1,66.7,3,50.3333333333333,16.4666666666667,0,24,1.66666666666667,19,11.4333333333333,0,14.6666666666667,5.33333333333333,243.333333333333,46.4333333333333,15.6666666666667,3.66666666666667,13.3333333333333,26.4,0,1,0,5.66666666666667,34.6666666666667,239.666666666667,0,1.33333333333333,23,40.5,57.45,215.5,5.325,10.05,1.25,1,2.25,14.75,73.425,11,25.25,97,3.925,0,6.75,22.25,54.5,38.75,15.75,1.5,7,0.25,0,1,0.5,0,3,0,4.25,1,1.75,44.4333333333333,16.75,1.25,1.25,100,3.75,77,19.825,0,24,1.5,5.5,3.625,0,3.75,4.5,218.5,48.05,19.25,6.5,16,40.25,1.75,2.75,68.75,6.25,47.25,312.5,-1.25,1
"2",2021-09-12,01:00:00,"Home","ATL","NFC South","PHI","NFC East",-3.5,49,6,32,"No",-26,38,"U","Underdog","Underdog","PHI","PHI",9.33333333333333,20.6666666666667,44.6,82.6666666666667,3.86666666666667,11.0666666666667,0.333333333333333,0.666666666666667,4.33333333333333,25.6666666666667,49.9,4.33333333333333,25,128,5.03333333333333,0.666666666666667,6,26.3333333333333,71,37,34,1.66666666666667,11.6666666666667,0.666666666666667,0,0.333333333333333,0,0,4,0,4,1,1.33333333333333,83.3333333333333,45.3333333333333,1,1,100,4.33333333333333,105.666666666667,24.6,0,31.6666666666667,1.33333333333333,12,7.35,0,5.33333333333333,3.66666666666667,189.666666666667,50.9,11.3333333333333,2.66666666666667,11,24.0666666666667,1,2.66666666666667,30.5666666666667,6.33333333333333,68,210.666666666667,-0.666666666666667,0.666666666666667,17.3333333333333,28.6666666666667,60.2,195,6.7,12.2,1,1.33333333333333,2.66666666666667,15.6666666666667,73.8,9,17.6666666666667,78,4.43333333333333,0.333333333333333,4,30,73.6666666666667,47.6666666666667,26,1.33333333333333,7.33333333333333,0.666666666666667,0,1,0.666666666666667,0.333333333333333,4,0,5.66666666666667,1.33333333333333,1.33333333333333,100,28,1.66666666666667,1.66666666666667,100,3,60.6666666666667,18.8666666666667,0,22.6666666666667,0.666666666666667,5,7.5,0,5,4.33333333333333,213.666666666667,49.2666666666667,14.6666666666667,1.66666666666667,9,17.7666666666667,0.333333333333333,1,33.3333333333333,5,45,273,-0.666666666666667,0.666666666666667
"3",2021-09-12,01:00:00,"Home","BUF","AFC East","PIT","AFC North",-6.5,48.5,16,23,"No",-7,39,"U","Underdog","Underdog","PIT","PIT",26.6666666666667,40,66.4,227,5.56666666666667,9.16666666666667,1.33333333333333,0,2.66666666666667,19.6666666666667,93.7,12.6666666666667,24,90,3.66666666666667,1.33333333333333,8,10,56.6666666666667,37.3333333333333,19.3333333333333,3.33333333333333,19.6666666666667,1,0,0,0.333333333333333,0,5,0,6.66666666666667,1.66666666666667,1.66666666666667,100,30.3333333333333,1.66666666666667,1.66666666666667,100,2.66666666666667,61.6666666666667,23.5,0,25.3333333333333,3,58.3333333333333,14.4666666666667,0.333333333333333,33.3333333333333,3.66666666666667,155.666666666667,42.0666666666667,21.3333333333333,5.66666666666667,13.3333333333333,42.8666666666667,1.66666666666667,2,83.3333333333333,5.66666666666667,56.6666666666667,317,0.333333333333333,0.666666666666667,21.75,31.75,67.425,223,6.875,10.4,1.25,0.5,1,6.25,93.925,11.75,29.75,97.5,3.3,0.75,5.5,18.25,50.75,35.75,15,2.25,14,0.75,0,1,0.5,0,3.5,0,6.75,1.75,2,87.5,41,1.5,2,62.5,0.75,16,22.5,0,12.5,2,24,13.825,0,22,4.25,188.25,45.7,18,6.5,14,43.675,0.5,0.75,37.5,4,33.25,320.5,0,0.75
"4",2021-09-12,01:00:00,"Home","CAR","NFC South","NYJ","AFC East",-4,45,19,14,"No",5,33,"U","Favorite","Favorite","CAR","CAR",19.3333333333333,32.3333333333333,58.2666666666667,207.666666666667,6.4,11.6666666666667,1,0,1.66666666666667,9.66666666666667,87.5333333333333,10,23.3333333333333,94.3333333333333,3.86666666666667,0.666666666666667,3.66666666666667,16.6666666666667,64.6666666666667,42.3333333333333,22.3333333333333,1.33333333333333,11.3333333333333,1,0,1,1.66666666666667,0,5,0,8.33333333333333,2.33333333333333,3.33333333333333,65.5666666666667,44.6666666666667,1.33333333333333,1.66666666666667,50,1.66666666666667,40.6666666666667,23,0,25.3333333333333,2.66666666666667,17.3333333333333,6.85,0,5.66666666666667,5,229.333333333333,46.3,15,3.33333333333333,13.3333333333333,24.3,0.666666666666667,1.66666666666667,33.3333333333333,6,36.3333333333333,302,2.33333333333333,0.333333333333333,20.3333333333333,30.3333333333333,67.7666666666667,203.666666666667,6.8,10.5,1.66666666666667,0.333333333333333,1.66666666666667,9,104.033333333333,11,34,122.333333333333,3.63333333333333,0.666666666666667,7.33333333333333,17.3333333333333,51,33,18,2.66666666666667,16.3333333333333,0.666666666666667,0,1,0.666666666666667,0,3.66666666666667,0.333333333333333,6.66666666666667,1.66666666666667,2,83.3333333333333,38.3333333333333,1.66666666666667,1.66666666666667,100,3.33333333333333,94,22.1333333333333,0,37.6666666666667,1.33333333333333,10,7.66666666666667,0,8.66666666666667,4,189.666666666667,47.8333333333333,18.6666666666667,6.33333333333333,15,41.8666666666667,1,1.33333333333333,33.3333333333333,5.66666666666667,45.3333333333333,326,0.666666666666667,0.666666666666667
"5",2021-09-12,01:00:00,"Away","MIN","NFC North","CIN","AFC North",-3,47.5,24,27,"Yes",-3,51,"O","Underdog","Underdog","CIN","CIN",17,32.6666666666667,50.9333333333333,172.333333333333,5,10.0666666666667,0,0.666666666666667,1.66666666666667,9,57.5666666666667,7,27.3333333333333,122,4.43333333333333,0.666666666666667,6.66666666666667,24.3333333333333,57.6666666666667,37.6666666666667,20,1,6.66666666666667,1,0.666666666666667,0.333333333333333,0.333333333333333,0,5.33333333333333,0,5,1.33333333333333,2,66.6666666666667,36.3333333333333,1,1,100,3.33333333333333,83.3333333333333,26.3333333333333,0,34,2,11,4.76666666666667,0,8.33333333333333,5.33333333333333,240.666666666667,44.8,15.3333333333333,3.33333333333333,13.3333333333333,25.1,0.333333333333333,1.66666666666667,16.6666666666667,7,58.3333333333333,294.333333333333,0.333333333333333,0.333333333333333,19,31,61.1,193.666666666667,6.03333333333333,9.83333333333333,0.666666666666667,0.666666666666667,0.333333333333333,1.33333333333333,74.7666666666667,9.66666666666667,29.6666666666667,116.333333333333,4,1,5.33333333333333,20,56.3333333333333,36,20.3333333333333,3,17.6666666666667,1,0,0.666666666666667,0.666666666666667,0,4.66666666666667,0,9.33333333333333,2.66666666666667,2.66666666666667,100,49,1.33333333333333,1.33333333333333,100,2.33333333333333,59,24.7666666666667,0,33,1.66666666666667,9.66666666666667,4.33333333333333,0,6.33333333333333,3.66666666666667,173.666666666667,47.7,18,6,14,42.3333333333333,0.333333333333333,1,16.6666666666667,9,65,310,0,1
"6",2021-09-12,01:00:00,"Away","SF","NFC West","DET","NFC North",-9,45.5,41,33,"No",8,74,"O","Underdog","Favorite","DET","SF",14.3333333333333,26.3333333333333,54.1,158,5.93333333333333,11.9666666666667,1,1,2.33333333333333,15.6666666666667,71,7.33333333333333,38,188.333333333333,5,1.66666666666667,10,13,54,36,18,4,24.6666666666667,1,0,0.333333333333333,0,0,4.33333333333333,0.333333333333333,5,1,1,100,19,2,2.66666666666667,66.6666666666667,3.33333333333333,73,22.2333333333333,0,38.3333333333333,3.33333333333333,34,10.2666666666667,0,19,6.33333333333333,317,51.9,19.6666666666667,4.33333333333333,13.6666666666667,31.3,1,1.33333333333333,55.5666666666667,8.33333333333333,72.6666666666667,346.333333333333,-0.666666666666667,0.666666666666667,19.6666666666667,30.6666666666667,64.2666666666667,158,5.13333333333333,8.93333333333333,0.666666666666667,0.333333333333333,2.66666666666667,17.6666666666667,82.0333333333333,9,26,108.333333333333,4.2,1.33333333333333,6.33333333333333,23,62.3333333333333,42,20.3333333333333,1.33333333333333,10.3333333333333,0.333333333333333,0,0.333333333333333,0,0,4.33333333333333,0,5.33333333333333,1.33333333333333,1.33333333333333,100,18.6666666666667,1.33333333333333,1.33333333333333,100,5,109,22.4333333333333,0,31.6666666666667,2.33333333333333,6.33333333333333,3.1,0,6,3.66666666666667,198,53.2666666666667,18.3333333333333,5,12.6666666666667,36.9,1.33333333333333,2,66.6666666666667,6.66666666666667,60,266.333333333333,-0.333333333333333,0.333333333333333
"7",2021-09-12,01:00:00,"Away","JAC","AFC South","HOU","AFC South",-3,45,21,37,"No",-16,58,"O","Underdog","Underdog","HOU","HOU",33,48,69.8333333333333,328.333333333333,7,10.2333333333333,2.33333333333333,1,2,11,97.6666666666667,16.3333333333333,20,60,3,0.333333333333333,4.33333333333333,20,53,38.3333333333333,14.6666666666667,1,7.33333333333333,0,0,0.333333333333333,0,0,4.66666666666667,0,6,1.33333333333333,2,55.5666666666667,27,2,2,100,2.33333333333333,54.6666666666667,23.4333333333333,0,39,4,29.3333333333333,7.26666666666667,0,14.3333333333333,4,194.333333333333,48.4333333333333,22.6666666666667,7,14.6666666666667,46.4333333333333,0.333333333333333,1,16.6666666666667,6,44.6666666666667,388.333333333333,-1,0,15,30.3333333333333,50.3,131.666666666667,4.53333333333333,9.63333333333333,0.666666666666667,1.33333333333333,1.66666666666667,11.6666666666667,54.6666666666667,7.66666666666667,34.3333333333333,156,4.43333333333333,1,8.66666666666667,14.6666666666667,58.3333333333333,42,16.3333333333333,3.66666666666667,25.3333333333333,1.66666666666667,0.333333333333333,1,1.66666666666667,0,4,0.333333333333333,7.33333333333333,2,2,100,26.6666666666667,1.33333333333333,1.33333333333333,100,1.66666666666667,43.6666666666667,26.1,0,27.6666666666667,2.66666666666667,45.3333333333333,15.5666666666667,0,26.3333333333333,4.33333333333333,210.666666666667,48.1,17.3333333333333,3.66666666666667,13.3333333333333,24.7333333333333,1,2.66666666666667,27.7666666666667,4.66666666666667,44.3333333333333,287.666666666667,1.33333333333333,0.666666666666667
"8",2021-09-12,01:00:00,"Away","SEA","NFC West","IND","AFC South",-3,49,28,16,"No",12,44,"U","Favorite","Favorite","SEA","SEA",21,32.3333333333333,65.3,153.666666666667,4.76666666666667,8.13333333333333,0.666666666666667,0.666666666666667,2,16.3333333333333,77.2,7.33333333333333,23.3333333333333,89.3333333333333,3.96666666666667,0.333333333333333,5.33333333333333,16.6666666666667,62,42.6666666666667,19.3333333333333,3.66666666666667,21.3333333333333,0.333333333333333,0,0.666666666666667,0.333333333333333,0.333333333333333,2,0,4.33333333333333,1,1.33333333333333,66.6666666666667,24.3333333333333,1.33333333333333,1.33333333333333,100,2.66666666666667,73,28.1,0,27.6666666666667,1.33333333333333,3,1.5,0,3,3.66666666666667,173.333333333333,47.4666666666667,14.6666666666667,4.33333333333333,13,33.0666666666667,1,2.33333333333333,66.6666666666667,7.66666666666667,59,243,-0.333333333333333,0.333333333333333,22.6666666666667,35,64.9666666666667,232.666666666667,6.7,10.6,0.333333333333333,1.33333333333333,1.33333333333333,10.3333333333333,73.6,11,32.6666666666667,122.666666666667,3.83333333333333,1,7,15,52,34.3333333333333,17.6666666666667,2,10.3333333333333,0.333333333333333,0,1.33333333333333,0.666666666666667,0,3.66666666666667,0,10.6666666666667,3.33333333333333,3.33333333333333,100,42.3333333333333,0.666666666666667,0.666666666666667,100,1.66666666666667,34.3333333333333,20,0,23,3.66666666666667,14.3333333333333,3.6,0,10.6666666666667,4,185,46.8666666666667,19.6666666666667,7.33333333333333,16,46.1,0,0.333333333333333,0,6,44.3333333333333,355.333333333333,-1,0.666666666666667
"9",2021-09-12,01:00:00,"Home","TEN","AFC South","ARI","NFC West",-3,53.5,13,38,"No",-25,51,"U","Underdog","Underdog","ARI","ARI",17.6666666666667,26.3333333333333,67.9333333333333,161,6,10.1666666666667,2,0.666666666666667,2.66666666666667,20,104.366666666667,8.66666666666667,38.3333333333333,135.333333333333,3.46666666666667,0.666666666666667,7.33333333333333,11,43.3333333333333,27.6666666666667,15.6666666666667,3,19,1,0,1.66666666666667,0.333333333333333,0.333333333333333,5,0,9,2,2,100,41,3,3,100,2,41.3333333333333,20.6666666666667,0,23,3.33333333333333,45.3333333333333,11.2666666666667,0,26.3333333333333,5,238.333333333333,47.0666666666667,18.3333333333333,4,14.3333333333333,26.5666666666667,1.33333333333333,2,72.2333333333333,8.33333333333333,79,296.333333333333,0.666666666666667,0,18.5,29.5,63,158,5.4,9.85,0.5,0.5,4.5,24.5,78.95,7,23.5,124,5.2,0.5,7.5,16.5,64.5,39,25.5,0,0,1,0,0.5,0.5,0,4.5,0,8.5,2.5,2.5,100,35,1,1,100,3.5,72.5,20.05,0,26.5,1.5,17.5,11.7,0,8,4.5,218,48.15,17,5.5,12.5,44.25,0.5,0.5,50,3.5,24,282,0.5,0.5
"10",2021-09-12,01:00:00,"Home","WAS","NFC East","LAC","AFC West",-1.5,45,16,20,"No",-4,36,"U","Underdog","Underdog","LAC","LAC",22,36.3333333333333,59.8666666666667,189.333333333333,5.23333333333333,8.83333333333333,0.333333333333333,0.333333333333333,1.33333333333333,3.66666666666667,73.5666666666667,11.3333333333333,27.6666666666667,102.666666666667,3.6,0.666666666666667,7,24,61.6666666666667,38.6666666666667,23,1.33333333333333,6.33333333333333,0,0,0.666666666666667,0.333333333333333,0,2.33333333333333,0,4.33333333333333,1.33333333333333,2.33333333333333,50,27.3333333333333,0.333333333333333,0.333333333333333,100,2.33333333333333,58.6666666666667,24.4666666666667,0,30.3333333333333,1.66666666666667,21.3333333333333,10.65,0,9,5.66666666666667,240.666666666667,41.7,18.6666666666667,6,15,34.9333333333333,0,0.333333333333333,0,2.33333333333333,20.3333333333333,292,-0.333333333333333,0.333333333333333,21.6666666666667,31.6666666666667,68.3666666666667,124,3.93333333333333,7.1,0.333333333333333,0.333333333333333,4,28.6666666666667,78.5,7.66666666666667,21.6666666666667,69.3333333333333,3.06666666666667,0.333333333333333,4.66666666666667,16,62.3333333333333,36.6666666666667,25.6666666666667,1.66666666666667,6.33333333333333,1,0,0.333333333333333,0.333333333333333,0,2,0,3.66666666666667,1,1.33333333333333,66.6666666666667,29.3333333333333,0.666666666666667,0.666666666666667,100,1.66666666666667,31.3333333333333,18.6666666666667,0,22.3333333333333,2,16,7.5,0,9,5.66666666666667,266,48.2666666666667,14,4.33333333333333,13,31.9,0.666666666666667,1,33.3333333333333,9.66666666666667,89.3333333333333,193.333333333333,0.666666666666667,0.333333333333333
"11",2021-09-12,04:25:00,"Home","KC","AFC West","CLE","AFC North",-5.5,54.5,33,29,"No",4,62,"O","Underdog","Favorite","CLE","KC",28.6666666666667,41.6666666666667,68.7,276.333333333333,6.56666666666667,9.93333333333333,2.33333333333333,1.33333333333333,2.33333333333333,10.6666666666667,93.1,14.6666666666667,24.6666666666667,94,3.73333333333333,0.333333333333333,6.66666666666667,17,56.6666666666667,38.6666666666667,18,4,27,1,0,1.66666666666667,0.666666666666667,0,6,0,5.33333333333333,1,1.33333333333333,83.35,25.3333333333333,2.33333333333333,2.66666666666667,83.3333333333333,3,76.6666666666667,24.9,0,35,3.33333333333333,36,11.1666666666667,0,35.6666666666667,4.66666666666667,221,44.7666666666667,22.3333333333333,5.66666666666667,13.6666666666667,42.2666666666667,1.33333333333333,1.33333333333333,100,6.66666666666667,52.6666666666667,370.333333333333,0,0.333333333333333,27.6666666666667,43.3333333333333,64.3666666666667,299.333333333333,6.83333333333333,11.0333333333333,1.66666666666667,1,1.33333333333333,9,88.3,17.3333333333333,25,91.6666666666667,3.7,0.333333333333333,5,12,56.6666666666667,34.6666666666667,22,3.33333333333333,13,0.666666666666667,0,1,0.666666666666667,0,2.33333333333333,0,7.66666666666667,2,2.33333333333333,88.9,43,1.66666666666667,2,83.3333333333333,1,22.3333333333333,19.25,0,15.6666666666667,4,25.3333333333333,6.4,0,9.33333333333333,2.33333333333333,105.666666666667,42.6666666666667,24,6,13.3333333333333,42.6,1.33333333333333,2.33333333333333,61.1,4,33.6666666666667,391,0.333333333333333,0
"12",2021-09-12,04:25:00,"Home","NE","AFC East","MIA","AFC East",-3,43.5,16,17,"No",-1,33,"U","Underdog","Underdog","MIA","MIA",21,30,69.9666666666667,213,7.1,10.4666666666667,0.666666666666667,0.333333333333333,1.66666666666667,9.66666666666667,93.9333333333333,11.6666666666667,30,170.333333333333,5.96666666666667,2.33333333333333,9.33333333333333,11,60.6666666666667,40,20.6666666666667,3.33333333333333,21,1.33333333333333,0,0.333333333333333,0.333333333333333,0,6,0,8.33333333333333,2.33333333333333,3,75,40.6666666666667,1.33333333333333,2.33333333333333,66.6666666666667,1.33333333333333,27,20.25,0,17.3333333333333,3.66666666666667,28.6666666666667,7.4,0,15.3333333333333,2.66666666666667,139,49.6666666666667,22.6666666666667,3.66666666666667,10,37.0333333333333,0,0,0,8.33333333333333,62.3333333333333,383.333333333333,1,0.333333333333333,22.6666666666667,32.3333333333333,70,271,8.36666666666667,12.5333333333333,2,0.666666666666667,2.33333333333333,12,108.1,14.3333333333333,29,107.666666666667,3.66666666666667,1.33333333333333,7,21,53.6666666666667,34.3333333333333,19.3333333333333,1.33333333333333,7.66666666666667,0.666666666666667,0,0.666666666666667,0,0,4.33333333333333,0.333333333333333,5,0.666666666666667,1,50,11.6666666666667,3,3,100,3,63.3333333333333,20.6666666666667,0,30.3333333333333,3.33333333333333,41.6666666666667,9.8,0,18.3333333333333,3,149,48.7666666666667,22.6666666666667,6.33333333333333,11.6666666666667,57.4333333333333,0.666666666666667,1.66666666666667,33.3333333333333,3.66666666666667,35.6666666666667,378.666666666667,-0.666666666666667,0.333333333333333
"13",2021-09-12,04:25:00,"Neutral","GB","NFC North","NO","NFC South",-3.5,49.5,3,38,"No",-35,41,"U","Underdog","Underdog","NO","NO",19,28,67.9,176.666666666667,6.3,10,0.666666666666667,1.33333333333333,1.66666666666667,13.6666666666667,74.7,9.66666666666667,27,100.666666666667,3.56666666666667,0.333333333333333,4.33333333333333,22.6666666666667,57.3333333333333,40,17.3333333333333,1.33333333333333,10.3333333333333,0.333333333333333,0,0,0,0,3,0,1,0,0.333333333333333,0,0,1,1,100,2,41,20.5,0,18.3333333333333,2,20,8.93333333333333,0,15.6666666666667,4,183,45.8333333333333,15.3333333333333,4.66666666666667,11.6666666666667,38.1333333333333,0.666666666666667,2.66666666666667,25,3.66666666666667,28.3333333333333,277.333333333333,-2,1,24,39,61.6,289,7.45,12.95,2,1.5,2.5,22.5,88.4,15,19.5,78.5,4.1,0.5,3,19,67.5,42.5,25,2,10.5,1,0,0,0.5,0,6.5,0,3.5,0.5,0.5,100,26,2,2.5,83.35,4.5,88,19.8,0,24.5,1.5,18.5,11.25,0,13.5,5.5,251,45.95,19.5,4,10.5,37.25,0,0.5,0,8,52,367.5,-1.5,1.5
"14",2021-09-12,04:25:00,"Away","DEN","AFC West","NYG","NFC East",-3,41.5,27,13,"No",14,40,"U","Favorite","Favorite","DEN","DEN",16.3333333333333,25,64.8666666666667,196.666666666667,8.03333333333333,12.8333333333333,2.33333333333333,0.333333333333333,1,7,115.166666666667,9.33333333333333,33,106.333333333333,3.16666666666667,0,7.33333333333333,7,56.6666666666667,41.3333333333333,15.3333333333333,2,19,1,0.333333333333333,0.333333333333333,0.333333333333333,0,7.66666666666667,0.333333333333333,8,1.66666666666667,1.66666666666667,100,46.6666666666667,3,3,100,2,60.3333333333333,29.7333333333333,0,40,1,2,2,0,4.33333333333333,3.33333333333333,155.666666666667,45.6333333333333,18.3333333333333,5.66666666666667,12.6666666666667,45.2333333333333,1,2,25,2.33333333333333,25,303,0.666666666666667,0.333333333333333,18.3333333333333,31.3333333333333,55.7,167,4.96666666666667,10.5,1.66666666666667,0.666666666666667,3.66666666666667,22.3333333333333,81.4333333333333,9,21,107,5.26666666666667,0.333333333333333,5.33333333333333,17,67.6666666666667,38,29.6666666666667,2.66666666666667,15.6666666666667,0.666666666666667,0,1.66666666666667,0.333333333333333,0,3.66666666666667,0,1.33333333333333,0,0.333333333333333,0,0,1.33333333333333,1.33333333333333,100,1.66666666666667,40,22.5,0,23.6666666666667,1.33333333333333,17,11.8333333333333,0,13.3333333333333,5.66666666666667,249.333333333333,43.9333333333333,16.6666666666667,4.66666666666667,12.6666666666667,35.0666666666667,1,1.66666666666667,66.6666666666667,4,31.6666666666667,274,0,0.333333333333333
"15",2021-09-12,08:20:00,"Home","LA","NFC West","CHI","NFC North",-8,46.5,34,14,"No",20,48,"O","Favorite","Favorite","LA","LA",22.3333333333333,36.6666666666667,61.2,169.333333333333,4.6,7.93333333333333,1,0.666666666666667,1.33333333333333,9.33333333333333,74.4,9.33333333333333,25.3333333333333,102,4,0,6,15.6666666666667,57.6666666666667,31.3333333333333,26.3333333333333,2,16,1,0,0.666666666666667,0.333333333333333,0,4.33333333333333,0,5.33333333333333,1.66666666666667,2.33333333333333,50,30,0.333333333333333,0.666666666666667,50,3,67,22,0,30,3,31.3333333333333,7.86666666666667,0,23.3333333333333,4.33333333333333,207.333333333333,47.2333333333333,17.6666666666667,4.33333333333333,14.6666666666667,29.0333333333333,2,3.33333333333333,54.4333333333333,7,54,271.333333333333,0.666666666666667,0,18,28.6666666666667,64.1666666666667,189.666666666667,6.76666666666667,10.9,1.66666666666667,0.333333333333333,1.66666666666667,7,101.266666666667,7.66666666666667,20.6666666666667,106.666666666667,5.06666666666667,0.666666666666667,3.66666666666667,26,64,43.3333333333333,20.6666666666667,2.66666666666667,9.66666666666667,1.33333333333333,0.333333333333333,0.666666666666667,1,0,7,0,4.66666666666667,1,1,100,35.6666666666667,1.66666666666667,2,66.6666666666667,4.33333333333333,94.3333333333333,21.7333333333333,0,25.3333333333333,2.33333333333333,16.6666666666667,6.26666666666667,0,8,6,314.666666666667,52.4333333333333,12.6666666666667,2,11,18.3333333333333,0.666666666666667,2,41.6666666666667,8.33333333333333,57.6666666666667,296.333333333333,1.33333333333333,0.333333333333333
"16",2021-09-13,08:15:00,"Away","BAL","AFC North","LV","AFC West",-4,50.5,27,33,"Yes",-6,60,"O","Underdog","Underdog","LV","LV",24.6666666666667,35,70.4,218.333333333333,6.16666666666667,8.86666666666667,1.33333333333333,0.666666666666667,1.33333333333333,3.66666666666667,90.7666666666667,13.3333333333333,39.3333333333333,166.333333333333,4.26666666666667,1.33333333333333,11.3333333333333,6.66666666666667,45.3333333333333,25.6666666666667,19.6666666666667,1.66666666666667,14.3333333333333,1,0,1.33333333333333,1,0,4.66666666666667,0,8,2,2.33333333333333,83.3333333333333,41.6666666666667,2,2.33333333333333,90,1.33333333333333,31.3333333333333,24,0,16,3,23.6666666666667,7.83333333333333,0,12.6666666666667,3.33333333333333,165.333333333333,50.6333333333333,26,8.66666666666667,15.6666666666667,55.6333333333333,0.333333333333333,0.666666666666667,33.3333333333333,4.33333333333333,33.3333333333333,384.666666666667,0.666666666666667,0.666666666666667,21,30.6666666666667,67.7333333333333,175.333333333333,5.73333333333333,9.66666666666667,0.666666666666667,1.33333333333333,3.33333333333333,22.3333333333333,74.1333333333333,9.66666666666667,26,100,3.73333333333333,1,7,19,56.3333333333333,37.6666666666667,18.6666666666667,0.666666666666667,4.66666666666667,0.333333333333333,0,0,0,0,5.33333333333333,0,5.66666666666667,1.33333333333333,1.33333333333333,100,34.6666666666667,1.66666666666667,1.66666666666667,100,2.33333333333333,41.3333333333333,17.5,0,15,2.66666666666667,22,6.16666666666667,0,12,5,225.666666666667,44.8,17,5.33333333333333,12.6666666666667,37.3333333333333,1,1,66.6666666666667,4.66666666666667,46.6666666666667,275.333333333333,-1,0
"17",2021-09-16,08:20:00,"Home","WAS","NFC East","NYG","NFC East",-3.5,40.5,30,29,"No",1,59,"O","Underdog","Favorite","NYG","WAS",20,32.5,61.575,175.25,5.5,9.025,0.5,0.25,1.25,3.25,80.25,10,27.5,108.5,3.875,0.5,6.75,23,63.75,40.5,23.25,1.5,5.5,0.25,0,0.75,0.25,0,2.75,0,5.75,1.75,2.75,56.25,32.5,0.5,0.5,100,2.5,60.25,23.775,0,30.5,1.75,21.5,10.7666666666667,0,10.25,5,215,42.775,17.75,5.25,13.75,33.7,0.25,0.5,25,3.75,29.5,283.75,0,0.5,19.25,32.75,56.65,188.75,5.45,10.9,1.5,0.5,3.25,20,83.75,10,20.75,95.25,4.7,0.5,4.75,19.5,68.25,39,29.25,2.5,14,0.5,0,1.5,0.5,0,3.75,0,1.25,0,0.25,0,0,1.25,1.25,100,1.75,46.5,25.125,0,27.25,1.25,13.25,9.375,0,10.5,5,227.5,46.45,17.25,5,12.5,38.8,1,2,58.325,4,35.75,284,0,0.5
