"Date","Favorite","Underdog","Fav.Comp","Fav.PassAtt","Fav.CompPCT","Fav.PassYds","Fav.PassYPA","Fav.PassYPR","Fav.PassTD","Fav.OINT","Fav.OSCK","Fav.OSCKYDS","Fav.QBR","Fav.P1st","Fav.RushAtt","Fav.RushYds","Fav.RushYPA","Fav.RushTD","Fav.R1st","Fav.PA","Fav.Tckl","Fav.Solo","Fav.AstTckl","Fav.DSck","Fav.DSCKYds","Fav.INT","Fav.INTTD","Fav.FF","Fav.FumRec","Fav.FumTD","Fav.PassDef","Fav.Sfty","Fav.KPts","Fav.FGM","Fav.FGA","Fav.FGPct","Fav.FGLng","Fav.XPM","Fav.XPA","Fav.XPPct","Fav.KR","Fav.KRYds","Fav.KRAvg","Fav.KRTD","Fav.KRLng","Fav.PR","Fav.PRYds","Fav.PRAvg","Fav.PRTD","Fav.PRLng","Fav.Punts","Fav.PuntYds","Fav.PuntAvg","Fav.X1st","Fav.X3rdCon","Fav.X3rdAtt","Fav.X3rdPct","Fav.X4thCon","Fav.X4thAtt","Fav.X4thPct","Fav.Pen","Fav.PenYds","Fav.TotYds","Fav.PlusMinus","Fav.FUML.turnovers","Fav.PF"
2022-09-08,"BUF","LA",24,32.3333333333333,74.7,238.666666666667,7.26666666666667,10.3,0.666666666666667,1.33333333333333,1.66666666666667,14,85.8333333333333,12.6666666666667,23.6666666666667,118,4.76666666666667,2,7.66666666666667,20,61.6666666666667,42,19.6666666666667,1.66666666666667,16.6666666666667,0.333333333333333,0,0.666666666666667,0.333333333333333,0.333333333333333,4,0,4.33333333333333,0.666666666666667,0.666666666666667,100,16,2.33333333333333,2.33333333333333,100,4,88.6666666666667,22.2333333333333,0,34.6666666666667,2.66666666666667,20,7.5,0,12.3333333333333,2.33333333333333,106,46,20.6666666666667,3.33333333333333,9,44.4666666666667,1,2.33333333333333,30,7.33333333333333,59.3333333333333,356.666666666667,-1.33333333333333,0.666666666666667,NA
2022-09-11,"NO","ATL",18.6666666666667,26.3333333333333,71.5,152.666666666667,5.9,8.76666666666667,1,0.666666666666667,2.66666666666667,13.3333333333333,89.4333333333333,9.66666666666667,34.3333333333333,141.333333333333,4.16666666666667,0.666666666666667,7.66666666666667,15.6666666666667,50.3333333333333,36.6666666666667,13.6666666666667,1,5.66666666666667,1,0,0.666666666666667,0.666666666666667,0,4.33333333333333,0,6.66666666666667,1.66666666666667,2,83.3333333333333,47.3333333333333,1.66666666666667,1.66666666666667,100,2.33333333333333,70,29.3,0,30,2.33333333333333,21.3333333333333,8.65,0,9.66666666666667,4.66666666666667,238.333333333333,49.5333333333333,19.3333333333333,6.33333333333333,13,47.8666666666667,0,0,0,7.66666666666667,61.3333333333333,294,0,1,NA
2022-09-11,"CAR","CLE",18.6666666666667,34.6666666666667,54.1666666666667,172.666666666667,4.93333333333333,10.1333333333333,1,0.666666666666667,2.66666666666667,14.3333333333333,69.5333333333333,10.6666666666667,26,66.6666666666667,2.53333333333333,0.666666666666667,4,13.6666666666667,60.6666666666667,38,22.6666666666667,2.33333333333333,20.6666666666667,1,0.333333333333333,0.333333333333333,0.333333333333333,0,5.66666666666667,0,6,1.33333333333333,1.33333333333333,100,24,2,2,100,1,30.3333333333333,30.3333333333333,0,30.3333333333333,1.33333333333333,16.6666666666667,12,0,15,5,242,49.0333333333333,16.6666666666667,8.66666666666667,16.3333333333333,52.3,0.333333333333333,1,16.6666666666667,5.33333333333333,35.6666666666667,239.333333333333,0,0.666666666666667,NA
2022-09-11,"SF","CHI",22.3333333333333,34.3333333333333,65.5666666666667,228,7.1,11.7,1.33333333333333,0.666666666666667,3,19,97.9333333333333,11,29,98.6666666666667,3.3,0,5.33333333333333,15,55.6666666666667,37.6666666666667,18,1.66666666666667,8.66666666666667,2,0,0.333333333333333,0.333333333333333,0,4.66666666666667,0,5.66666666666667,1.66666666666667,1.66666666666667,100,33,0.666666666666667,0.666666666666667,100,2.66666666666667,54.3333333333333,24.6666666666667,0,28.6666666666667,1.66666666666667,11.3333333333333,6.23333333333333,0,8,4.33333333333333,207.666666666667,47.8333333333333,18,6.66666666666667,15,44.6,0,1.66666666666667,0,9,71,326.666666666667,1,0.666666666666667,NA
2022-09-11,"CIN","PIT",25.6666666666667,36.6666666666667,69.8,251.666666666667,6.93333333333333,10.6333333333333,0.666666666666667,0,2,18,97.3666666666667,13,21.6666666666667,60,2.86666666666667,1,3.33333333333333,22.6666666666667,61.6666666666667,44.6666666666667,17,2,14,0.333333333333333,0,1.33333333333333,1.33333333333333,0,5.33333333333333,0,10.3333333333333,3,3.33333333333333,91.6666666666667,49,1.33333333333333,1.33333333333333,100,1.66666666666667,59.6666666666667,37.65,0,38,1.66666666666667,10,5.35,0,11.6666666666667,4,188.333333333333,47.1333333333333,17.6666666666667,5.33333333333333,13.3333333333333,39.0666666666667,1,1,66.6666666666667,8,72.6666666666667,311.666666666667,0.666666666666667,0.666666666666667,NA
2022-09-11,"PHI","DET",20,32,62.7666666666667,187.333333333333,5.96666666666667,10.1666666666667,1,0.333333333333333,2.66666666666667,16.3333333333333,87.6666666666667,8.66666666666667,31.3333333333333,119,3.93333333333333,1.33333333333333,7.66666666666667,30.6666666666667,58.3333333333333,37.6666666666667,20.6666666666667,0.333333333333333,2.33333333333333,0.333333333333333,0,0,0.333333333333333,0,3,0,3.33333333333333,0.333333333333333,0.333333333333333,100,8.66666666666667,2.33333333333333,2.33333333333333,100,2,51,24.4,0,29.3333333333333,1.66666666666667,8.33333333333333,5.9,0,6,4.66666666666667,217.666666666667,46,18.3333333333333,5.33333333333333,14.6666666666667,36.5333333333333,1.66666666666667,3.33333333333333,37.7666666666667,6,58.6666666666667,306.333333333333,0,0.333333333333333,NA
2022-09-11,"IND","HOU",20,29,69.3666666666667,197.333333333333,6.96666666666667,10.8666666666667,2,0.333333333333333,3.33333333333333,19,108.7,9.33333333333333,23,83.6666666666667,3.46666666666667,1,4,21.3333333333333,64.3333333333333,44,20.3333333333333,2,9.33333333333333,1.33333333333333,0,0.666666666666667,0.666666666666667,0,4,0,7,1.66666666666667,1.66666666666667,100,36.6666666666667,2,2.33333333333333,83.3333333333333,3,86,34.6333333333333,0,41.6666666666667,2.66666666666667,27.6666666666667,11.5,0,10,4.66666666666667,239,51.1333333333333,14.3333333333333,5.33333333333333,13,40.4333333333333,0.666666666666667,1.33333333333333,16.6666666666667,6,45.3333333333333,281,1.33333333333333,0.333333333333333,NA
2022-09-11,"MIA","NE",20.6666666666667,31,66.7333333333333,262.333333333333,8.56666666666667,13.5333333333333,2,0,1.66666666666667,11.6666666666667,115.1,13.3333333333333,22.3333333333333,96.3333333333333,3.8,0.333333333333333,4.66666666666667,16.3333333333333,65.3333333333333,35.6666666666667,29.6666666666667,2.66666666666667,20,0.666666666666667,0.333333333333333,0.666666666666667,0.333333333333333,0.333333333333333,4.33333333333333,0,11,2.66666666666667,3,88.9,55,3,3,100,0.666666666666667,15.3333333333333,23,0,8.66666666666667,3,17.3333333333333,5.76666666666667,0,11.3333333333333,2.66666666666667,118,44.5,18.3333333333333,4.66666666666667,11,41.5,0,0.333333333333333,0,2.66666666666667,18,358.666666666667,0.333333333333333,0.666666666666667,NA
2022-09-11,"BAL","NYJ",22.6666666666667,28.3333333333333,79.7,252.333333333333,9.2,11.9,1.66666666666667,0.333333333333333,1.33333333333333,4,119.8,10,23.6666666666667,75.3333333333333,2.86666666666667,0.666666666666667,4.66666666666667,14,60.3333333333333,37,23.3333333333333,3.33333333333333,18,1.33333333333333,0,0,0.333333333333333,0,3,0,7.33333333333333,1.66666666666667,1.66666666666667,100,38,2.33333333333333,2.33333333333333,100,1.66666666666667,35,20.9,0,15.3333333333333,1.33333333333333,13,13,0,13.6666666666667,4.33333333333333,209.333333333333,48.7666666666667,15,4,11,32.3666666666667,0.333333333333333,0.333333333333333,33.3333333333333,7.33333333333333,67.3333333333333,327.666666666667,1,0.333333333333333,NA
2022-09-11,"WAS","JAC",24,37.3333333333333,64.4,244,6.56666666666667,10.9666666666667,0.666666666666667,0.666666666666667,3.33333333333333,19,84.0333333333333,10.6666666666667,25.3333333333333,108,4.23333333333333,1.33333333333333,10,21.3333333333333,47,33.3333333333333,13.6666666666667,2,7,0,0,0,0,0,4.66666666666667,0,4,1,1.33333333333333,75,14.6666666666667,1,1.33333333333333,75,3.33333333333333,64.6666666666667,18.1666666666667,0,22.6666666666667,2.66666666666667,24,8.83333333333333,0,12,4,184.333333333333,47.3,22.3333333333333,5.66666666666667,13.3333333333333,41.5333333333333,1.33333333333333,2,55.5666666666667,7.66666666666667,67.3333333333333,352,-1,0.333333333333333,NA
